Season,Tm,LG,L,POS,G,GS,INN,TC,PO,A,E,DP,RF,FPCT%
,ACL Angels,AZL,ROK,CF,1,1,7.0,2,2,0,0,0,,1.000
,ACL Angels,AZL,ROK,RF,1,1,3.0,1,1,0,0,0,,1.000
,Orem Owlz,PIO,ROK,C,29,29,247.2,244,206,34,4,7,,.984
,Orem Owlz,PIO,ROK,DH,3,3,0.0,0,0,0,0,0,,.000
,Salt Lake Bees,PCL,AAA,1B,6,5,43.0,31,30,0,1,3,,.968
,Salt Lake Bees,PCL,AAA,3B,70,68,602.2,145,37,99,9,4,,.938
,Salt Lake Bees,PCL,AAA,LF,81,80,693.2,165,149,10,6,0,,.964
,Salt Lake Bees,PCL,AAA,CF,1,1,9.0,5,5,0,0,0,,1.000
,Salt Lake Bees,PCL,AAA,RF,8,8,61.0,12,12,0,0,0,,1.000
,Salt Lake Bees,PCL,AAA,DH,16,16,0.0,0,0,0,0,0,,.000
,Mobile BayBears,SOU,AA,C,21,21,186.0,183,166,13,4,0,,.978
,Mobile BayBears,SOU,AA,3B,33,33,285.0,67,22,39,6,6,,.910
,Mobile BayBears,SOU,AA,DH,21,21,0.0,0,0,0,0,0,,.000
,Inland Empire 66ers,CAL,A+,C,132,131,1163.2,1210,1049,153,8,9,,.993
,Inland Empire 66ers,CAL,A+,DH,45,45,0.0,0,0,0,0,0,,.000
,Burlington Bees,MID,A,C,20,20,173.0,151,135,16,0,3,,1.000
,Burlington Bees,MID,A,DH,4,4,0.0,0,0,0,0,0,,.000
,4 Teams,,Minors,C,202,201,1770.1,1788,1556,216,16,19,,.991
,1 Teams,,Minors,1B,6,5,43.0,31,30,0,1,3,,.968
,2 Teams,,Minors,3B,103,101,887.2,212,59,138,15,10,,.929
,2 Teams,,Minors,LF,82,81,697.2,165,149,10,6,0,,.964
,2 Teams,,Minors,CF,2,2,16.0,7,7,0,0,0,,1.000
,2 Teams,,Minors,RF,9,9,64.0,13,13,0,0,0,,1.000
,5 Teams,,Minors,DH,89,89,0.0,0,0,0,0,0,,.000
,4 Teams,,Minors,C,202,201,1770.1,1788,1556,216,16,19,,.991
,1 Teams,,Minors,1B,6,5,43.0,31,30,0,1,3,,.968
,2 Teams,,Minors,3B,103,101,887.2,212,59,138,15,10,,.929
,2 Teams,,Minors,LF,82,81,697.2,165,149,10,6,0,,.964
,2 Teams,,Minors,CF,2,2,16.0,7,7,0,0,0,,1.000
,2 Teams,,Minors,RF,9,9,64.0,13,13,0,0,0,,1.000
,5 Teams,,Minors,DH,89,89,0.0,0,0,0,0,0,,.000
,4 Teams,,Minors,C,202,201,1770.1,1788,1556,216,16,19,,.991
,1 Teams,,Minors,1B,6,5,43.0,31,30,0,1,3,,.968
,2 Teams,,Minors,3B,103,101,887.2,212,59,138,15,10,,.929
,2 Teams,,Minors,LF,82,81,697.2,165,149,10,6,0,,.964
,2 Teams,,Minors,CF,2,2,16.0,7,7,0,0,0,,1.000
,2 Teams,,Minors,RF,9,9,64.0,13,13,0,0,0,,1.000
Career Minors,5 Teams,,,DH,89,89,0.0,0,0,0,0,0,,.000
