Season,Tm,LG,L,POS,G,GS,INN,TC,PO,A,E,DP,RF,FPCT%
2018,3 Teams,,Minors,SS,82,79,710.0,297,90,192,15,43,,.949
2018,3 Teams,,Minors,2B,42,42,361.0,162,74,87,1,23,,.994
2018,3 Teams,,Minors,SS,82,79,710.0,297,90,192,15,43,,.949
2018,3 Teams,,Minors,2B,42,42,361.0,162,74,87,1,23,,.994
2018,Inland Empire 66ers,CAL,A(Adv),2B,2,2,17.1,4,2,2,0,0,,1.000
2018,Inland Empire 66ers,CAL,A(Adv),SS,36,35,318.0,148,43,98,7,14,,.953
2018,Inland Empire 66ers,CAL,A(Adv),DH,3,3,0.0,0,0,0,0,0,,.000
2018,Mobile BayBears,SOU,AA,2B,9,9,80.0,38,21,17,0,4,,1.000
2018,Mobile BayBears,SOU,AA,SS,30,30,255.1,80,25,50,5,15,,.938
2018,Salt Lake Bees,PCL,AAA,2B,31,31,263.2,120,51,68,1,19,,.992
2018,Salt Lake Bees,PCL,AAA,SS,16,14,136.2,69,22,44,3,14,,.957
2018,Salt Lake Bees,PCL,AAA,DH,1,0,0.0,0,0,0,0,0,,.000
2019,Salt Lake Bees,PCL,AAA,2B,12,12,94.0,54,17,35,2,6,,.963
2019,Salt Lake Bees,PCL,AAA,SS,12,12,98.1,67,22,41,4,13,,.940
2019,Salt Lake Bees,PCL,AAA,LF,3,3,28.0,4,3,1,0,0,,1.000
2021,Salt Lake Bees,PCL,AAA,2B,15,15,124.0,53,24,28,1,7,,.981
2021,Salt Lake Bees,PCL,AAA,SS,37,37,309.2,148,47,93,8,22,,.946
2021,Salt Lake Bees,PCL,AAA,DH,1,0,0.0,0,0,0,0,0,,.000
2022,Salt Lake Bees,PCL,AAA,2B,5,5,42.0,18,5,13,0,3,,1.000
2022,Salt Lake Bees,PCL,AAA,3B,3,3,27.0,5,2,3,0,1,,1.000
2022,Salt Lake Bees,PCL,AAA,SS,16,16,137.0,66,15,49,2,9,,.970
,3 Teams,,ROK,2B,102,94,810.0,444,220,214,10,57,,.977
,ACL Mariners,AZL,ROK,3B,12,9,90.0,33,6,21,6,1,,.818
,3 Teams,,ROK,SS,45,38,326.2,175,58,104,13,26,,.926
,3 Teams,,ROK,DH,5,4,0.0,0,0,0,0,0,,.000
,Salt Lake Bees,PCL,AAA,2B,63,63,523.2,245,97,144,4,35,,.984
,Salt Lake Bees,PCL,AAA,3B,3,3,27.0,5,2,3,0,1,,1.000
,Salt Lake Bees,PCL,AAA,SS,81,79,681.2,350,106,227,17,58,,.951
,Salt Lake Bees,PCL,AAA,LF,3,3,28.0,4,3,1,0,0,,1.000
,Salt Lake Bees,PCL,AAA,DH,2,0,0.0,0,0,0,0,0,,.000
,Mobile BayBears,SOU,AA,2B,9,9,80.0,38,21,17,0,4,,1.000
,Mobile BayBears,SOU,AA,SS,30,30,255.1,80,25,50,5,15,,.938
,Inland Empire 66ers,CAL,A+,2B,2,2,17.1,4,2,2,0,0,,1.000
,Inland Empire 66ers,CAL,A+,SS,36,35,318.0,148,43,98,7,14,,.953
,Inland Empire 66ers,CAL,A+,DH,3,3,0.0,0,0,0,0,0,,.000
,Clinton LumberKings,MID,A,2B,25,24,213.1,111,34,73,4,13,,.964
,Clinton LumberKings,MID,A,3B,21,19,156.2,51,18,31,2,6,,.961
,2 Teams,,A,SS,54,53,467.0,212,75,123,14,32,,.934
,Clinton LumberKings,MID,A,LF,19,17,144.2,32,30,1,1,0,,.969
,Clinton LumberKings,MID,A,CF,1,0,4.0,1,1,0,0,0,,1.000
,Clinton LumberKings,MID,A,RF,6,2,34.1,3,3,0,0,0,,1.000
,Clinton LumberKings,MID,A,DH,7,7,0.0,0,0,0,0,0,,.000
,4 Teams,,Minors,2B,99,98,834.1,398,154,236,8,52,,.980
,3 Teams,,Minors,3B,36,31,273.2,89,26,55,8,8,,.910
,3 Teams,,Minors,SS,147,144,1255.0,578,174,375,29,87,,.950
,2 Teams,,Minors,LF,22,20,172.2,36,33,2,1,0,,.972
,1 Teams,,Minors,CF,1,0,4.0,1,1,0,0,0,,1.000
,1 Teams,,Minors,RF,6,2,34.1,3,3,0,0,0,,1.000
,3 Teams,,Minors,DH,12,10,0.0,0,0,0,0,0,,.000
,4 Teams,,Minors,2B,99,98,834.1,398,154,236,8,52,,.980
,3 Teams,,Minors,3B,36,31,273.2,89,26,55,8,8,,.910
,3 Teams,,Minors,SS,147,144,1255.0,578,174,375,29,87,,.950
,2 Teams,,Minors,LF,22,20,172.2,36,33,2,1,0,,.972
,1 Teams,,Minors,CF,1,0,4.0,1,1,0,0,0,,1.000
,1 Teams,,Minors,RF,6,2,34.1,3,3,0,0,0,,1.000
,3 Teams,,Minors,DH,12,10,0.0,0,0,0,0,0,,.000
,4 Teams,,Minors,2B,99,98,834.1,398,154,236,8,52,,.980
,3 Teams,,Minors,3B,36,31,273.2,89,26,55,8,8,,.910
,3 Teams,,Minors,SS,147,144,1255.0,578,174,375,29,87,,.950
,2 Teams,,Minors,LF,22,20,172.2,36,33,2,1,0,,.972
,1 Teams,,Minors,CF,1,0,4.0,1,1,0,0,0,,1.000
,1 Teams,,Minors,RF,6,2,34.1,3,3,0,0,0,,1.000
Career Minors,3 Teams,,,DH,12,10,0.0,0,0,0,0,0,,.000
