Id,Url,PlayerName,Team,PlayerName_Official,PlayerName_Full
661563,https://www.mlb.com/player/661563,Gil,New York Yankees,Luis Gil,Luis Angel Gil
663743,https://www.mlb.com/player/663743,Fortes,Miami Marlins,Nick Fortes,Nicholas Fortes
543068,https://www.mlb.com/player/543068,Cron,Colorado Rockies,C.J. Cron,Christopher John Cron
543063,https://www.mlb.com/player/543063,Crawford Bra,San Francisco Giants,Brandon Crawford,Brandon Michael Crawford
641712,https://www.mlb.com/player/641712,Hudson D,St. Louis Cardinals,Dakota Hudson,Dakota Ryan Hudson
665926,https://www.mlb.com/player/665926,Gimenez,Cleveland Guardians,Andres Gimenez,Andres Alfonso Gimenez
672478,https://www.mlb.com/player/672478,Diaz J,Oakland Athletics,Jordan Diaz,Jordan David Diaz
669289,https://www.mlb.com/player/669289,Espinal,Toronto Blue Jays,Santiago Espinal,Santiago Roman Espinal
614173,https://www.mlb.com/player/614173,Cordero,Boston Red Sox,Franchy Cordero,Franchy Cordero
546318,https://www.mlb.com/player/546318,Herrera O,Philadelphia Phillies,Odubel Herrera,Odubel Herrera
592858,https://www.mlb.com/player/592858,Wick,Chicago Cubs,Rowan Wick,Rowan D. Wick
670059,https://www.mlb.com/player/670059,Holderman,Pittsburgh Pirates,Colin Holderman,Colin Scott Holderman
676831,https://www.mlb.com/player/676831,Whitley,St. Louis Cardinals,Kodi Whitley,Kodi James Whitley
614177,https://www.mlb.com/player/614177,Reyes F,Chicago Cubs,Franmil Reyes,Franmil Federico Reyes
614179,https://www.mlb.com/player/614179,Ruiz J,Chicago White Sox,Jose Ruiz,Jose Rafael Ruiz
488984,https://www.mlb.com/player/488984,Hunter,New York Mets,Tommy Hunter,Raymond Thomas Hunter
641726,https://www.mlb.com/player/641726,Jefferies,Oakland Athletics,Daulton Jefferies,Daulton Compton Jefferies
641729,https://www.mlb.com/player/641729,Jimenez J,Detroit Tigers,Joe Jimenez,Joe Alexander Jimenez
663975,https://www.mlb.com/player/663975,Duron,Philadelphia Phillies,Nick Duron,Nicholas Gregory Duron
605463,https://www.mlb.com/player/605463,Scott Tay,San Diego Padres,Tayler Scott,Tayler James Scott
543056,https://www.mlb.com/player/543056,Coulombe,Minnesota Twins,Danny Coulombe,Daniel Paul Coulombe
650671,https://www.mlb.com/player/650671,Quijada,Los Angeles Angels,Jose Quijada,Jose Gregorio Quijada
657061,https://www.mlb.com/player/657061,Tucker,Pittsburgh Pirates,Cole Tucker,Cole Bryson Tucker
543294,https://www.mlb.com/player/543294,Hendricks,Chicago Cubs,Kyle Hendricks,Kyle Christian Hendricks
663738,https://www.mlb.com/player/663738,Lynch,Kansas City Royals,Daniel Lynch,Daniel A. Lynch
571948,https://www.mlb.com/player/571948,Milner,Milwaukee Brewers,Hoby Milner,Hoby Milner
676801,https://www.mlb.com/player/676801,McCormick,Houston Astros,Chas McCormick,Chas Kane McCormick
571704,https://www.mlb.com/player/571704,Giles,Seattle Mariners,Ken Giles,Kenneth Robert Giles
608718,https://www.mlb.com/player/608718,Suter,Milwaukee Brewers,Brent Suter,Brent Michael Suter
571945,https://www.mlb.com/player/571945,Mikolas,St. Louis Cardinals,Miles Mikolas,Miles Tice Mikolas
543037,https://www.mlb.com/player/543037,Cole,New York Yankees,Gerrit Cole,Gerrit Alan Cole
544369,https://www.mlb.com/player/544369,Gregorius,Philadelphia Phillies,Didi Gregorius,Mariekson Julius Gregorius
593974,https://www.mlb.com/player/593974,Peralta Wa,New York Yankees,Wandy Peralta,Wandy Luis Peralta
592885,https://www.mlb.com/player/592885,Yelich,Milwaukee Brewers,Christian Yelich,Christian Stephen Yelich
462101,https://www.mlb.com/player/462101,Andrus,Chicago White Sox,Elvis Andrus,Elvis Augusto Andrus
405395,https://www.mlb.com/player/405395,Pujols,St. Louis Cardinals,Albert Pujols,Jose Alberto Pujols
663527,https://www.mlb.com/player/663527,Nevin,Baltimore Orioles,Tyler Nevin,Tyler Joseph Nevin
543281,https://www.mlb.com/player/543281,Harrison,Chicago White Sox,Josh Harrison,Joshua Isaiah Harrison
664854,https://www.mlb.com/player/664854,Helsley,St. Louis Cardinals,Ryan Helsley,Ryan Dalton Helsley
663765,https://www.mlb.com/player/663765,Woodford,St. Louis Cardinals,Jake Woodford,Jacob Robert Woodford
657093,https://www.mlb.com/player/657093,Watkins,Baltimore Orioles,Spenser Watkins,Spenser David Watkins
606303,https://www.mlb.com/player/606303,Payamps,Oakland Athletics,Joel Payamps,Joel Elias Payamps
542194,https://www.mlb.com/player/542194,Bethancourt,Tampa Bay Rays,Christian Bethancourt,Christian Gabriel Bethancourt
605218,https://www.mlb.com/player/605218,Edwards Jr.,Washington Nationals,Carl Edwards Jr.,Carl Fleming Edwards Jr.
659275,https://www.mlb.com/player/659275,Lamet,Colorado Rockies,Dinelson Lamet,Dinelson Lamet
608723,https://www.mlb.com/player/608723,Voth,Baltimore Orioles,Austin Voth,Austin Lee Voth
670276,https://www.mlb.com/player/670276,Stevenson,Oakland Athletics,Cal Stevenson,Cal Stevenson
650204,https://www.mlb.com/player/650204,Ruiz N,Oakland Athletics,Norge Ruiz,Norge Luis Ruiz
673548,https://www.mlb.com/player/673548,Suzuki S,Chicago Cubs,Seiya Suzuki,Seiya Suzuki
670032,https://www.mlb.com/player/670032,Lopez N,Kansas City Royals,Nicky Lopez,Nicholas Lopez
672695,https://www.mlb.com/player/672695,Perdomo,Arizona Diamondbacks,Geraldo Perdomo,Geraldo Rafael Perdomo
670036,https://www.mlb.com/player/670036,Festa,Seattle Mariners,Matthew Festa,Matthew Joseph Festa
571710,https://www.mlb.com/player/571710,Givens,New York Mets,Mychal Givens,Mychal Antonio Givens
669060,https://www.mlb.com/player/669060,Wilson B,Pittsburgh Pirates,Bryse Wilson,Bryse Everett Wilson
664850,https://www.mlb.com/player/664850,Mazeika,New York Mets,Patrick Mazeika,Patrick Alan Mazeika
488726,https://www.mlb.com/player/488726,Brantley,Houston Astros,Michael Brantley,Michael Charles Brantley
669065,https://www.mlb.com/player/669065,Stowers,Baltimore Orioles,Kyle Stowers,Kyle Jacob Stowers
663757,https://www.mlb.com/player/663757,Grisham,San Diego Padres,Trent Grisham,Trenton Marcus Grisham
686613,https://www.mlb.com/player/686613,Brown H,Houston Astros,Hunter Brown,Hunter Noah Brown
663753,https://www.mlb.com/player/663753,Knehr,San Diego Padres,Reiss Knehr,David Reiss Knehr
605200,https://www.mlb.com/player/605200,Davies,Arizona Diamondbacks,Zach Davies,Zachary Ryan Davies
686610,https://www.mlb.com/player/686610,Waldichuk,Oakland Athletics,Ken Waldichuk,Kenneth Dieter Waldichuk
663993,https://www.mlb.com/player/663993,Lowe N,Texas Rangers,Nathaniel Lowe,David Nathaniel Lowe
663752,https://www.mlb.com/player/663752,Morris,Cleveland Guardians,Cody Morris,Cody McKinley Morris
670280,https://www.mlb.com/player/670280,Bednar,Pittsburgh Pirates,David Bednar,David Jeffrey Bednar
641741,https://www.mlb.com/player/641741,Katoh,Toronto Blue Jays,Gosuke Katoh,Gosuke John Katoh
605204,https://www.mlb.com/player/605204,Davis J,San Francisco Giants,J.D. Davis,Jonathan Gregory Davis
608716,https://www.mlb.com/player/608716,Steckenrider,Seattle Mariners,Drew Steckenrider,Andrew P Steckenrider
641501,https://www.mlb.com/player/641501,Danish,Boston Red Sox,Tyler Danish,Tyler Michael Danish
608717,https://www.mlb.com/player/608717,Stratton,St. Louis Cardinals,Chris Stratton,Christopher Lee Stratton
544365,https://www.mlb.com/player/544365,Banuelos,Pittsburgh Pirates,Manny Banuelos,Manuel Banuelos
543272,https://www.mlb.com/player/543272,Hand,Philadelphia Phillies,Brad Hand,Bradley Richard Hand
641745,https://www.mlb.com/player/641745,Keller B,Kansas City Royals,Brad Keller,Brad Michael Keller
670042,https://www.mlb.com/player/670042,Raley L,Tampa Bay Rays,Luke Raley,Lucas Raley
595909,https://www.mlb.com/player/595909,Cave,Minnesota Twins,Jake Cave,Andrew Jacob Cave
605447,https://www.mlb.com/player/605447,Romano,Toronto Blue Jays,Jordan Romano,Jordan Robert Romano
664849,https://www.mlb.com/player/664849,Young D,Seattle Mariners,Danny Young,Daniel Alexander Young
641505,https://www.mlb.com/player/641505,Davis Jo,Milwaukee Brewers,Jonathan Davis,Jonathan Davis
607625,https://www.mlb.com/player/607625,Lugo,New York Mets,Seth Lugo,Jacob Seth Lugo
659262,https://www.mlb.com/player/659262,Espinoza,Chicago Cubs,Anderson Espinoza,Anderson Jose Espinoza
664848,https://www.mlb.com/player/664848,Sands,Philadelphia Phillies,Donny Sands,Donny Sands
517008,https://www.mlb.com/player/517008,Colome,Colorado Rockies,Alex Colome,Alexander Manuel Colome
672820,https://www.mlb.com/player/672820,Sosa L,Chicago White Sox,Lenyn Sosa,Lenyn Jose Sosa
643265,https://www.mlb.com/player/643265,Cooper,Miami Marlins,Garrett Cooper,Garrett N. Cooper
645444,https://www.mlb.com/player/645444,Herrera J,Arizona Diamondbacks,Jose Herrera,Jose Gregorio Herrera
554430,https://www.mlb.com/player/554430,Wheeler,Philadelphia Phillies,Zack Wheeler,Zachary Harrison Wheeler
554431,https://www.mlb.com/player/554431,Matzek,Atlanta Braves,Tyler Matzek,Tyler Alexander Matzek
671739,https://www.mlb.com/player/671739,Harris II M,Atlanta Braves,Michael Harris II,Michael Machion Harris II
666142,https://www.mlb.com/player/666142,Ragans,Texas Rangers,Cole Ragans,Cole Gatlin Ragans
656582,https://www.mlb.com/player/656582,Joe,Colorado Rockies,Connor Joe,Connor Kok-Wy Joe
676194,https://www.mlb.com/player/676194,Tetreault,Washington Nationals,Jackson Tetreault,Jackson Tetreault
596071,https://www.mlb.com/player/596071,Peters,Pittsburgh Pirates,Dillon Peters,Dillon James Peters
607179,https://www.mlb.com/player/607179,Weems,Washington Nationals,Jordan Weems,Jordan Blake Weems
666139,https://www.mlb.com/player/666139,Lowe J,Tampa Bay Rays,Josh Lowe,Joshua Edward Lowe
680686,https://www.mlb.com/player/680686,Gray Js,Washington Nationals,Josiah Gray,Josiah Gray
682626,https://www.mlb.com/player/682626,Alvarez F,New York Mets,Francisco Alvarez,Francisco Javier Alvarez
527055,https://www.mlb.com/player/527055,Vizcaino,Kansas City Royals,Arodys Vizcaino,Arodys Vizcaino
543768,https://www.mlb.com/player/543768,Shaw T,Boston Red Sox,Travis Shaw,Travis R. Shaw
644364,https://www.mlb.com/player/644364,Arano,Washington Nationals,Victor Arano,Victor Teodoro Arano
687093,https://www.mlb.com/player/687093,Grissom,Atlanta Braves,Vaughn Grissom,Vaughn Anthony Grissom
621466,https://www.mlb.com/player/621466,Stewart D,Baltimore Orioles,DJ Stewart,Demetrius Jerome Stewart
667463,https://www.mlb.com/player/667463,King,Texas Rangers,John King,John Edward King
622554,https://www.mlb.com/player/622554,Dominguez,Philadelphia Phillies,Seranthony Dominguez,Seranthony Ambioris Dominguez
543521,https://www.mlb.com/player/543521,McHugh,Atlanta Braves,Collin McHugh,Collin Alexander McHugh
543766,https://www.mlb.com/player/543766,Shaw,Cleveland Guardians,Bryan Shaw,Bryan Anthony Shaw
666137,https://www.mlb.com/player/666137,Lee,New York Mets,Khalil Lee,Khalil Rashad Lee
666135,https://www.mlb.com/player/666135,Kirilloff,Minnesota Twins,Alex Kirilloff,Alexander David Kirilloff
664199,https://www.mlb.com/player/664199,Clarke,Kansas City Royals,Taylor Clarke,Taylor James Clarke
666134,https://www.mlb.com/player/666134,Jones N,Cleveland Guardians,Nolan Jones,Nolan Allen Jones
642180,https://www.mlb.com/player/642180,Wade,Los Angeles Angels,Tyler Wade,Tyler Dean Wade
596057,https://www.mlb.com/player/596057,Norris,Detroit Tigers,Daniel Norris,Daniel David Norris
666374,https://www.mlb.com/player/666374,Brash,Seattle Mariners,Matt Brash,Matthew Aurel Brash
643271,https://www.mlb.com/player/643271,Crook,Chicago Cubs,Narciso Crook,Narciso Crook
596059,https://www.mlb.com/player/596059,Odor,Baltimore Orioles,Rougned Odor,Rougned Roberto Odor
660821,https://www.mlb.com/player/660821,Sanchez J,Miami Marlins,Jesus Sanchez,Jesus Sanchez
680694,https://www.mlb.com/player/680694,Bradish,Baltimore Orioles,Kyle Bradish,Kyle Edward Bradish
657424,https://www.mlb.com/player/657424,Gage,Toronto Blue Jays,Matt Gage,Matthew Robert Gage
666129,https://www.mlb.com/player/666129,Garrett B,Miami Marlins,Braxton Garrett,Braxton L. Garrett
666128,https://www.mlb.com/player/666128,Feliciano,Milwaukee Brewers,Mario Feliciano,Mario Javier Feliciano
656578,https://www.mlb.com/player/656578,Jackson,Los Angeles Dodgers,Andre Jackson,Andre Terrell Jackson
656577,https://www.mlb.com/player/656577,Jackson A,Milwaukee Brewers,Alex Jackson,Alex J Jackson
621219,https://www.mlb.com/player/621219,Mills A,Chicago Cubs,Alec Mills,Alec Thomas Mills
681546,https://www.mlb.com/player/681546,Outman,Los Angeles Dodgers,James Outman,James Outman
660829,https://www.mlb.com/player/660829,Park,Pittsburgh Pirates,Hoy Park,Hoy Jun Park
660825,https://www.mlb.com/player/660825,Bazardo,Boston Red Sox,Eduard Bazardo,Eduard Felix Bazardo
621458,https://www.mlb.com/player/621458,Rios,Los Angeles Dodgers,Edwin Rios,Edwin Gabriel Rios
621453,https://www.mlb.com/player/621453,Duggar,Los Angeles Angels,Steven Duggar,Steven Michael Duggar
644374,https://www.mlb.com/player/644374,Chang,Boston Red Sox,Yu Chang,Yu-Cheng Chang
448281,https://www.mlb.com/player/448281,Doolittle,Washington Nationals,Sean Doolittle,Sean Robert Doolittle
666160,https://www.mlb.com/player/666160,Moniak,Los Angeles Angels,Mickey Moniak,McKenzie Matthew Moniak
622786,https://www.mlb.com/player/622786,Tinoco,Texas Rangers,Jesus Tinoco,Jesus Rafael Tinoco
669674,https://www.mlb.com/player/669674,Long,San Francisco Giants,Sam Long,Samuel Trenton Long
669432,https://www.mlb.com/player/669432,Rogers Tr,Miami Marlins,Trevor Rogers,Trevor J'Daniel Rogers
643289,https://www.mlb.com/player/643289,Dubon,Houston Astros,Mauricio Dubon,Mauricio Andre Dubon
543510,https://www.mlb.com/player/543510,McCann,New York Mets,James McCann,James Thomas McCann
519203,https://www.mlb.com/player/519203,Rizzo,New York Yankees,Anthony Rizzo,Anthony Vincent Rizzo
621450,https://www.mlb.com/player/621450,Bolt,Oakland Athletics,Skye Bolt,Skye Michael Bolt
518595,https://www.mlb.com/player/518595,d'Arnaud,Atlanta Braves,Travis d'Arnaud,Travis E. d'Arnaud
666168,https://www.mlb.com/player/666168,Thompson M,Washington Nationals,Mason Thompson,Mason Lane Thompson
670623,https://www.mlb.com/player/670623,Paredes,Tampa Bay Rays,Isaac Paredes,Isaac Edgardo Paredes
670869,https://www.mlb.com/player/670869,Soto L,Los Angeles Angels,Livan Soto,Livan Enrique Soto
527038,https://www.mlb.com/player/527038,Flores,San Francisco Giants,Wilmer Flores,Wilmer Alejandro Flores
660853,https://www.mlb.com/player/660853,De Los Santos E,Cleveland Guardians,Enyel De Los Santos,Enyel De Los Santos
476704,https://www.mlb.com/player/476704,Lowrie,Oakland Athletics,Jed Lowrie,Jed Carlson Lowrie
543760,https://www.mlb.com/player/543760,Semien,Texas Rangers,Marcus Semien,Marcus Andrew Semien
621446,https://www.mlb.com/player/621446,Brinson,San Francisco Giants,Lewis Brinson,Lewis Lamont Brinson
622534,https://www.mlb.com/player/622534,Margot,Tampa Bay Rays,Manuel Margot,Manuel Margot
592717,https://www.mlb.com/player/592717,Sanchez Aa,Minnesota Twins,Aaron Sanchez,Aaron Jacob Sanchez
669424,https://www.mlb.com/player/669424,Lambert,Chicago White Sox,Jimmy Lambert,James Michael Lambert
592716,https://www.mlb.com/player/592716,Sampson,Chicago Cubs,Adrian Sampson,Adrian David Sampson
666159,https://www.mlb.com/player/666159,Manning,Detroit Tigers,Matt Manning,Matthew George Manning
666158,https://www.mlb.com/player/666158,Lux,Los Angeles Dodgers,Gavin Lux,Gavin Thomas Lux
518586,https://www.mlb.com/player/518586,Culberson,Texas Rangers,Charlie Culberson,Charles Edward Culberson
666157,https://www.mlb.com/player/666157,Lodolo,Cincinnati Reds,Nick Lodolo,Nicholas Frank Lodolo
518585,https://www.mlb.com/player/518585,Cruz F,Cincinnati Reds,Fernando Cruz,Fernando E Cruz
543507,https://www.mlb.com/player/543507,May,New York Mets,Trevor May,Trevor J. May
673904,https://www.mlb.com/player/673904,Walsh,St. Louis Cardinals,Jake Walsh,Jake Walsh
527048,https://www.mlb.com/player/527048,Perez,Texas Rangers,Martin Perez,Martin Perez
656354,https://www.mlb.com/player/656354,Davis A,Minnesota Twins,Austin Davis,Austin Richard Davis
598264,https://www.mlb.com/player/598264,Barnes M,Boston Red Sox,Matt Barnes,Matthew David Barnes
598265,https://www.mlb.com/player/598265,Bradley Jr.,Toronto Blue Jays,Jackie Bradley Jr.,Jackie Bradley Jr.
660600,https://www.mlb.com/player/660600,Paredes E,Houston Astros,Enoli Paredes,Enoli Norverto Paredes
656353,https://www.mlb.com/player/656353,Davidson,Los Angeles Angels,Tucker Davidson,Joseph Tucker Davidson
596082,https://www.mlb.com/player/596082,Reed,Los Angeles Dodgers,Jake Reed,Jacob Hubert Reed
578428,https://www.mlb.com/player/578428,Iglesias,Colorado Rockies,Jose Iglesias,Jose Antonio Iglesias
621439,https://www.mlb.com/player/621439,Buxton,Minnesota Twins,Byron Buxton,Byron Keiron Buxton
621438,https://www.mlb.com/player/621438,Taylor T,Milwaukee Brewers,Tyrone Taylor,Tyrone Anthony Taylor
681526,https://www.mlb.com/player/681526,Lavastida,Cleveland Guardians,Bryan Lavastida,Bryan Lavastida
669211,https://www.mlb.com/player/669211,Akin,Baltimore Orioles,Keegan Akin,Keegan Lee Akin
543339,https://www.mlb.com/player/543339,Hudson D,Los Angeles Dodgers,Daniel Hudson,Daniel Claiborne Hudson
622761,https://www.mlb.com/player/622761,Mateo,Baltimore Orioles,Jorge Mateo,Jorge Luis Mateo
621433,https://www.mlb.com/player/621433,Phillips B,Tampa Bay Rays,Brett Phillips,Brett Maverick Phillips
666182,https://www.mlb.com/player/666182,Bichette,Toronto Blue Jays,Bo Bichette,Bo Joseph Bichette
669212,https://www.mlb.com/player/669212,Morgan,Cleveland Guardians,Eli Morgan,Elijah Allan Morgan
666181,https://www.mlb.com/player/666181,Benson,Cleveland Guardians,Will Benson,William Buchanan Benson
669456,https://www.mlb.com/player/669456,Bieber,Cleveland Guardians,Shane Bieber,Shane Robert Bieber
669459,https://www.mlb.com/player/669459,Nelson K,Arizona Diamondbacks,Kyle Nelson,Kyle B. Nelson
519222,https://www.mlb.com/player/519222,Romine,Cincinnati Reds,Austin Romine,Austin Allen Romine
669450,https://www.mlb.com/player/669450,Hummel,Arizona Diamondbacks,Cooper Hummel,Cooper Everett Hummel
666185,https://www.mlb.com/player/666185,Carlson,St. Louis Cardinals,Dylan Carlson,Dylan James Carlson
605195,https://www.mlb.com/player/605195,Crick,Chicago White Sox,Kyle Crick,Kyle Daniel Crick
660634,https://www.mlb.com/player/660634,Hernandez Y,Arizona Diamondbacks,Yonny Hernandez,Yonny Jose Hernandez
605194,https://www.mlb.com/player/605194,Cotton,Minnesota Twins,Jharel Cotton,Jharel Leandre Cotton
596271,https://www.mlb.com/player/596271,Lawrence,Toronto Blue Jays,Casey Lawrence,Casey Lee Lawrence
542255,https://www.mlb.com/player/542255,Inciarte,New York Mets,Ender Inciarte,Ender David Inciarte
543101,https://www.mlb.com/player/543101,DeSclafani,San Francisco Giants,Anthony DeSclafani,Anthony J. DeSclafani
660636,https://www.mlb.com/player/660636,Castillo D,Pittsburgh Pirates,Diego Castillo,Diego Alejandro Castillo
663903,https://www.mlb.com/player/663903,Singer,Kansas City Royals,Brady Singer,Brady Alan Singer
669203,https://www.mlb.com/player/669203,Burnes,Milwaukee Brewers,Corbin Burnes,Corbin Brian Burnes
673962,https://www.mlb.com/player/673962,Jung,Texas Rangers,Josh Jung,Joshua Ryne Jung
666179,https://www.mlb.com/player/666179,Beer,Arizona Diamondbacks,Seth Beer,Seth Michael Beer
501925,https://www.mlb.com/player/501925,Smith Joe,Minnesota Twins,Joe Smith,Joseph Michael Smith
596019,https://www.mlb.com/player/596019,Lindor,New York Mets,Francisco Lindor,Francisco Miguel Lindor
666176,https://www.mlb.com/player/666176,Adell,Los Angeles Angels,Jo Adell,Jo Adell
660620,https://www.mlb.com/player/660620,Arauz J,Baltimore Orioles,Jonathan Arauz,Jonathan Aldair Arauz
606273,https://www.mlb.com/player/606273,Elias,Seattle Mariners,Roenis Elias,Roenis Leliebre Elias
660623,https://www.mlb.com/player/660623,Ynoa,Atlanta Braves,Huascar Ynoa,Huascar Jose Ynoa
605182,https://www.mlb.com/player/605182,Clevinger,San Diego Padres,Mike Clevinger,Michael Anthony Clevinger
658551,https://www.mlb.com/player/658551,Fernandez J,St. Louis Cardinals,Junior Fernandez,Junior Fabio Fernandez
681584,https://www.mlb.com/player/681584,Villar,San Francisco Giants,David Villar,David Alexander Villar
572070,https://www.mlb.com/player/572070,Richards G,Texas Rangers,Garrett Richards,Garrett Thomas Richards
543333,https://www.mlb.com/player/543333,Hosmer,Boston Red Sox,Eric Hosmer,Eric John Hosmer
683769,https://www.mlb.com/player/683769,Gaddis,Cleveland Guardians,Hunter Gaddis,Hunter Reid Gaddis
671790,https://www.mlb.com/player/671790,Bolanos,Kansas City Royals,Ronald Bolanos,Ronald Bolanos
622503,https://www.mlb.com/player/622503,Crismatt,San Diego Padres,Nabil Crismatt,Nabil Antonio Crismatt
667297,https://www.mlb.com/player/667297,Nance,Miami Marlins,Tommy Nance,Thomas Andrew Nance
519008,https://www.mlb.com/player/519008,McFarland,St. Louis Cardinals,T.J. McFarland,Timothy John McFarland
518397,https://www.mlb.com/player/518397,Alexander,San Francisco Giants,Scott Alexander,Scott Alain Alexander
650619,https://www.mlb.com/player/650619,Viloria,Texas Rangers,Meibrys Viloria,Meibrys John Viloria
650859,https://www.mlb.com/player/650859,Rengifo,Los Angeles Angels,Luis Rengifo,Luis Jose Rengifo
605170,https://www.mlb.com/player/605170,Caratini,Milwaukee Brewers,Victor Caratini,Victor Manuel Caratini
645261,https://www.mlb.com/player/645261,Alcantara S,Miami Marlins,Sandy Alcantara,Sandy Alcantara
519242,https://www.mlb.com/player/519242,Sale,Boston Red Sox,Chris Sale,Christopher Allen Sale
596295,https://www.mlb.com/player/596295,Gomber,Colorado Rockies,Austin Gomber,Austin Zachary Gomber
678394,https://www.mlb.com/player/678394,Bello,Boston Red Sox,Brayan Bello,Brayan Bello
608686,https://www.mlb.com/player/608686,Mayfield J,Los Angeles Angels,Jack Mayfield,David Jack Mayfield
605177,https://www.mlb.com/player/605177,Chafin,Detroit Tigers,Andrew Chafin,Andrew Gregory Chafin
660650,https://www.mlb.com/player/660650,Garcia Der,Oakland Athletics,Dermis Garcia,Dermis Garcia
683734,https://www.mlb.com/player/683734,Vaughn,Chicago White Sox,Andrew Vaughn,Andrew Clayton Vaughn
500871,https://www.mlb.com/player/500871,Escobar,New York Mets,Eduardo Escobar,Eduardo Jose Escobar
681799,https://www.mlb.com/player/681799,Roberts,Chicago Cubs,Ethan Roberts,Ethan Michael Roberts
607359,https://www.mlb.com/player/607359,Patton S,Texas Rangers,Spencer Patton,Spencer Burdette Patton
458015,https://www.mlb.com/player/458015,Votto,Cincinnati Reds,Joey Votto,Joseph Daniel Votto
645277,https://www.mlb.com/player/645277,Albies,Atlanta Braves,Ozzie Albies,Ozhaino Jurdy Jiandro Albies
669222,https://www.mlb.com/player/669222,Senzel,Cincinnati Reds,Nick Senzel,Nicholas Peter Senzel
543548,https://www.mlb.com/player/543548,Milone,Seattle Mariners,Tommy Milone,Tomaso Anthony Milone
543305,https://www.mlb.com/player/543305,Hicks A,New York Yankees,Aaron Hicks,Aaron Michael Hicks
669221,https://www.mlb.com/player/669221,Murphy S,Oakland Athletics,Sean Murphy,Sean Michael Murphy
543543,https://www.mlb.com/player/543543,Miller B,Texas Rangers,Brad Miller,Bradley Austin Miller
669467,https://www.mlb.com/player/669467,Pallante,St. Louis Cardinals,Andre Pallante,Neil Andre Pallante
672851,https://www.mlb.com/player/672851,Adon,Washington Nationals,Joan Adon,Joan Manuel Adon
543309,https://www.mlb.com/player/543309,Higashioka,New York Yankees,Kyle Higashioka,Kyle Harris Higashioka
669461,https://www.mlb.com/player/669461,Liberatore,St. Louis Cardinals,Matthew Liberatore,Matthew Joseph Liberatore
663911,https://www.mlb.com/player/663911,Plummer,New York Mets,Nick Plummer,Nicholas Raymond Plummer
596043,https://www.mlb.com/player/596043,Mengden,Kansas City Royals,Daniel Mengden,Daniel Joseph Mengden
573186,https://www.mlb.com/player/573186,Stroman,Chicago Cubs,Marcus Stroman,Marcus Earl Stroman
660644,https://www.mlb.com/player/660644,Brujan,Tampa Bay Rays,Vidal Brujan,Vidal Brujan
657006,https://www.mlb.com/player/657006,Steele,Chicago Cubs,Justin Steele,Justin Carl Steele
657248,https://www.mlb.com/player/657248,Otto,Texas Rangers,Glenn Otto,Glenn David Otto Jr.
608671,https://www.mlb.com/player/608671,Jankowski,Seattle Mariners,Travis Jankowski,Travis Paul Jankowski
605164,https://www.mlb.com/player/605164,Bundy,Minnesota Twins,Dylan Bundy,Dylan Matthew Bundy
657247,https://www.mlb.com/player/657247,O'Keefe,Seattle Mariners,Brian O'Keefe,Brian James O'Keefe
657240,https://www.mlb.com/player/657240,Merryweather,Toronto Blue Jays,Julian Merryweather,Julian Christopher Merryweather
608678,https://www.mlb.com/player/608678,Leone,San Francisco Giants,Dominic Leone,Dominic Joseph Leone
606019,https://www.mlb.com/player/606019,Quiroz,Chicago Cubs,Esteban Quiroz,Jesus Esteban Quiroz
518735,https://www.mlb.com/player/518735,Grandal,Chicago White Sox,Yasmani Grandal,Yasmani Grandal
622168,https://www.mlb.com/player/622168,Munoz Y,Philadelphia Phillies,Yairo Munoz,Yairo Munoz
641482,https://www.mlb.com/player/641482,Cortes,New York Yankees,Nestor Cortes,Nestor Cortes
624585,https://www.mlb.com/player/624585,Soler,Miami Marlins,Jorge Soler,Jorge Carlos Soler
621074,https://www.mlb.com/player/621074,Rucker,Chicago Cubs,Michael Rucker,Michael Patrick Rucker
621076,https://www.mlb.com/player/621076,Kaprielian,Oakland Athletics,James Kaprielian,James Douglas Kaprielian
656976,https://www.mlb.com/player/656976,Smith P,Arizona Diamondbacks,Pavin Smith,Pavin Joe Smith
630105,https://www.mlb.com/player/630105,Cronenworth,San Diego Padres,Jake Cronenworth,Jacob John Cronenworth
664123,https://www.mlb.com/player/664123,Effross,New York Yankees,Scott Effross,Scott Benjamin-Morton Effross
655889,https://www.mlb.com/player/655889,Rodriguez M,Chicago Cubs,Manuel Rodriguez,Manuel De Jesus Rodriguez
543939,https://www.mlb.com/player/543939,Wong Ko,Milwaukee Brewers,Kolten Wong,Kolten Kaha Wong
552640,https://www.mlb.com/player/552640,Kittredge,Tampa Bay Rays,Andrew Kittredge,Andrew Kittredge
502154,https://www.mlb.com/player/502154,Britton,New York Yankees,Zack Britton,Zackary Grant Britton
669804,https://www.mlb.com/player/669804,De Jesus,Detroit Tigers,Angel De Jesus,Angel De Jesus
676596,https://www.mlb.com/player/676596,Fleming,Tampa Bay Rays,Josh Fleming,Josh R. Fleming
668715,https://www.mlb.com/player/668715,Steer,Cincinnati Reds,Spencer Steer,Spencer Gordon Steer
642585,https://www.mlb.com/player/642585,Bautista F,Baltimore Orioles,Felix Bautista,Felix Alexander Bautista
623485,https://www.mlb.com/player/623485,Goudeau,Colorado Rockies,Ashton Goudeau,Ashton Chase Goudeau
668952,https://www.mlb.com/player/668952,Kreidler,Detroit Tigers,Ryan Kreidler,Ryan Kreidler
