Id,PlayerId,PlayerType,MatchId,IP,H,R,ER,AB,R,H,RBI
2745,683734,Batter,626,,,,,5,1,1,1
2746,547989,Batter,626,,,,,4,0,2,0
2747,572041,Batter,626,,,,,1,0,0,0
2748,680757,Batter,627,,,,,5,2,3,2
2749,642708,Batter,627,,,,,5,1,2,2
2750,608070,Batter,627,,,,,3,0,0,2
2751,665926,Batter,627,,,,,4,0,2,0
2752,664702,Batter,627,,,,,3,1,1,0
2753,663474,Pitcher,627,5.2,4,1,1,,,,
2754,605141,Batter,628,,,,,4,1,2,1
2755,607208,Batter,628,,,,,4,1,1,1
2756,518692,Batter,628,,,,,3,1,1,1
2757,669257,Batter,628,,,,,3,0,1,0
2758,571970,Batter,628,,,,,4,0,0,0
2759,641355,Batter,628,,,,,4,1,1,0
2760,628711,Pitcher,628,6.0,2,0,0,,,,
2761,527038,Batter,629,,,,,4,0,0,0
2762,642731,Batter,629,,,,,3,1,0,0
2763,669221,Batter,630,,,,,3,0,1,0
2764,664913,Batter,630,,,,,4,0,1,0
2765,462101,Batter,630,,,,,3,0,1,0
2766,543760,Batter,631,,,,,5,0,1,1
2767,608369,Batter,631,,,,,3,0,1,0
2768,663993,Batter,631,,,,,4,0,2,0
2769,666969,Batter,631,,,,,4,0,1,0
2770,641487,Batter,632,,,,,4,0,1,0
2771,664034,Batter,632,,,,,3,0,0,0
2772,608385,Batter,632,,,,,4,0,0,0
2773,467793,Batter,632,,,,,4,1,1,1
2774,553993,Batter,632,,,,,3,0,0,0
2775,624428,Batter,632,,,,,4,0,2,0
2776,669302,Pitcher,632,6.0,5,2,2,,,,
2777,514888,Batter,633,,,,,4,1,1,0
2778,665161,Batter,633,,,,,4,0,1,0
2779,670541,Batter,633,,,,,3,1,0,0
2780,608324,Batter,633,,,,,4,0,0,0
2781,663656,Batter,633,,,,,4,1,1,1
2782,493329,Batter,633,,,,,4,0,1,1
2783,434378,Pitcher,633,7.0,4,1,1,,,,
2784,607043,Batter,634,,,,,5,0,1,0
2785,516782,Batter,634,,,,,4,2,2,0
2786,596019,Batter,634,,,,,5,2,2,0
2787,624413,Batter,634,,,,,3,2,2,4
2788,643446,Batter,634,,,,,4,0,0,0
2789,592192,Batter,634,,,,,3,0,2,1
2790,595777,Batter,635,,,,,4,1,0,0
2791,630105,Batter,635,,,,,3,1,1,0
2792,592518,Batter,635,,,,,5,1,3,1
2793,572228,Batter,635,,,,,2,1,0,0
2794,673490,Batter,635,,,,,4,0,1,0
2795,605397,Pitcher,635,5.1,5,4,4,,,,
2796,595879,Batter,636,,,,,3,1,1,2
2797,570731,Batter,636,,,,,3,1,0,0
2798,595777,Batter,637,,,,,3,1,2,1
2799,630105,Batter,637,,,,,4,0,0,0
2800,592518,Batter,637,,,,,4,0,0,0
2801,572228,Batter,637,,,,,4,0,1,0
2802,663757,Batter,637,,,,,4,1,1,1
2803,673490,Batter,637,,,,,4,0,2,2
2804,605141,Batter,638,,,,,5,0,0,0
2805,607208,Batter,638,,,,,4,0,2,0
2806,518692,Batter,638,,,,,4,0,0,0
2807,669257,Batter,638,,,,,4,0,0,0
2808,571970,Batter,638,,,,,4,0,1,0
2809,641355,Batter,638,,,,,4,0,0,0
2810,514917,Batter,639,,,,,4,1,2,1
2811,665742,Batter,639,,,,,4,0,2,2
2812,605137,Batter,639,,,,,3,0,0,0
2813,443558,Batter,639,,,,,3,0,0,0
2814,657041,Batter,639,,,,,0,0,0,0
2815,656941,Batter,640,,,,,4,0,0,0
2816,656555,Batter,640,,,,,4,0,0,0
2817,592663,Batter,640,,,,,4,0,1,1
2818,592206,Batter,640,,,,,4,1,2,0
2819,664761,Batter,640,,,,,4,2,3,0
2820,660670,Batter,641,,,,,4,0,1,0
2821,621020,Batter,641,,,,,4,0,0,0
2822,621566,Batter,641,,,,,4,0,0,0
2823,663586,Batter,641,,,,,4,1,2,0
2824,542303,Batter,641,,,,,4,1,3,1
2825,608331,Pitcher,641,6.0,9,3,3,,,,
2826,641487,Batter,642,,,,,3,0,0,0
2827,664034,Batter,642,,,,,3,2,3,1
2828,467793,Batter,642,,,,,4,0,0,1
2829,553993,Batter,642,,,,,3,1,1,0
2830,624428,Batter,642,,,,,3,0,1,0
2831,543760,Batter,643,,,,,5,0,0,0
2832,608369,Batter,643,,,,,3,0,0,0
2833,666969,Batter,643,,,,,3,1,1,1
2834,663993,Batter,643,,,,,4,1,2,1
2835,664023,Batter,644,,,,,4,1,1,2
2836,663538,Batter,644,,,,,4,0,2,1
2837,621550,Batter,644,,,,,4,0,1,0
2838,668804,Batter,645,,,,,4,0,0,0
2839,663647,Batter,645,,,,,4,0,1,0
2840,605141,Batter,646,,,,,5,1,1,1
2841,607208,Batter,646,,,,,4,0,2,0
2842,518692,Batter,646,,,,,3,0,1,1
2843,669257,Batter,646,,,,,4,0,0,0
2844,571970,Batter,646,,,,,4,0,0,0
2845,641355,Batter,646,,,,,4,1,1,1
2846,514917,Batter,647,,,,,4,1,1,0
2847,665742,Batter,647,,,,,4,1,0,0
2848,605137,Batter,647,,,,,4,1,2,2
2849,443558,Batter,647,,,,,2,1,1,2
2850,657041,Batter,647,,,,,3,1,2,0
2851,607043,Batter,648,,,,,4,0,0,0
2852,516782,Batter,648,,,,,4,2,2,1
2853,596019,Batter,648,,,,,4,2,2,0
2854,624413,Batter,648,,,,,3,1,3,1
2855,592192,Batter,648,,,,,3,0,0,0
2856,500871,Batter,648,,,,,4,1,1,2
2857,643446,Batter,648,,,,,4,0,1,1
2858,518934,Batter,649,,,,,5,0,0,1
2859,592450,Batter,649,,,,,4,1,2,1
2860,519203,Batter,649,,,,,4,1,2,1
2861,650402,Batter,649,,,,,4,0,0,0
2862,518626,Batter,649,,,,,4,0,0,0
2863,643396,Batter,649,,,,,3,0,2,0
2864,656756,Pitcher,649,2.1,5,5,4,,,,
2865,677594,Batter,650,,,,,4,1,1,1
2866,664034,Batter,650,,,,,3,0,0,0
2867,467793,Batter,650,,,,,4,0,0,1
2868,553993,Batter,650,,,,,3,1,1,0
2869,608385,Batter,650,,,,,2,0,0,0
2870,641487,Batter,650,,,,,4,1,2,0
2871,624428,Batter,650,,,,,3,0,1,0
2872,543760,Batter,651,,,,,3,0,0,0
2873,608369,Batter,651,,,,,3,1,0,0
2874,666969,Batter,651,,,,,4,1,2,2
2875,663993,Batter,651,,,,,4,0,1,1
2876,668942,Batter,652,,,,,4,1,2,1
2877,606466,Batter,652,,,,,4,2,2,1
2878,572233,Batter,652,,,,,4,0,0,0
2879,662139,Batter,652,,,,,3,0,0,0
2880,668678,Pitcher,652,5.0,3,2,1,,,,
2881,527038,Batter,653,,,,,4,1,1,0
2882,642731,Batter,653,,,,,4,0,3,1
2883,573262,Batter,653,,,,,2,0,0,0
2884,657277,Pitcher,653,6.1,7,4,4,,,,
2885,595879,Batter,654,,,,,4,1,1,0
2886,570731,Batter,654,,,,,4,1,2,0
2887,595777,Batter,655,,,,,4,0,2,1
2888,630105,Batter,655,,,,,4,1,1,0
2889,592518,Batter,655,,,,,2,1,0,0
2890,572228,Batter,655,,,,,2,0,0,1
2891,673490,Batter,655,,,,,4,1,1,1
2892,663757,Batter,655,,,,,4,0,1,0
2893,506433,Pitcher,655,7.0,6,2,2,,,,
2894,592885,Batter,656,,,,,2,2,1,1
2895,642715,Batter,656,,,,,4,1,1,1
2896,642133,Batter,656,,,,,4,2,2,6
2897,457705,Batter,656,,,,,3,0,1,0
2898,592669,Batter,656,,,,,5,0,0,0
2899,669203,Pitcher,656,6.0,5,3,3,,,,
2900,650333,Batter,657,,,,,5,0,0,0
2901,621043,Batter,657,,,,,4,0,0,0
2902,570482,Batter,657,,,,,0,0,0,0
2903,607043,Batter,658,,,,,5,0,1,0
2904,516782,Batter,658,,,,,5,0,2,1
2905,596019,Batter,658,,,,,3,0,1,1
2906,624413,Batter,658,,,,,3,1,1,1
2907,592192,Batter,658,,,,,4,0,1,0
2908,643446,Batter,658,,,,,4,0,0,0
2909,500871,Batter,658,,,,,4,1,1,0
2910,518934,Batter,659,,,,,4,0,2,0
2911,592450,Batter,659,,,,,5,0,0,0
2912,519203,Batter,659,,,,,2,1,0,0
2913,650402,Batter,659,,,,,4,1,1,2
2914,518626,Batter,659,,,,,4,0,1,0
2915,643396,Batter,659,,,,,4,0,1,0
2916,656941,Batter,660,,,,,3,0,0,1
2917,656555,Batter,660,,,,,3,1,1,0
2918,592663,Batter,660,,,,,4,0,2,2
2919,592206,Batter,660,,,,,4,1,1,0
2920,664761,Batter,660,,,,,4,2,2,2
2921,502043,Pitcher,660,6.0,4,2,2,,,,
2922,621020,Batter,661,,,,,2,1,1,0
2923,621566,Batter,661,,,,,3,1,1,2
2924,663586,Batter,661,,,,,4,0,0,0
2925,542303,Batter,661,,,,,4,0,1,0
2926,450203,Pitcher,661,5.0,6,5,4,,,,
2927,592273,Batter,662,,,,,4,1,2,0
2928,502054,Batter,662,,,,,5,1,3,2
2929,571657,Batter,662,,,,,1,0,0,0
2930,542583,Batter,663,,,,,4,1,3,4
2931,500743,Batter,663,,,,,4,0,1,1
2932,660271,Batter,664,,,,,4,0,0,0
2933,650859,Batter,664,,,,,4,1,2,1
2934,621493,Batter,664,,,,,4,0,0,0
2935,543760,Batter,665,,,,,5,2,1,0
2936,666969,Batter,665,,,,,5,0,1,1
2937,663993,Batter,665,,,,,4,0,1,0
2938,527048,Pitcher,665,7.0,3,1,1,,,,
2939,595777,Batter,666,,,,,2,1,0,0
2940,592518,Batter,666,,,,,4,1,1,2
2941,630105,Batter,666,,,,,4,1,1,0
2942,572228,Batter,666,,,,,4,2,2,3
2943,673490,Batter,666,,,,,3,2,2,1
2944,663757,Batter,666,,,,,4,0,1,0
2945,621043,Batter,667,,,,,3,0,0,0
2946,650333,Batter,667,,,,,3,0,2,0
2947,593428,Batter,668,,,,,3,0,1,1
2948,502110,Batter,668,,,,,4,0,0,1
2949,657077,Batter,668,,,,,4,0,1,0
2950,601713,Pitcher,668,5.0,9,4,4,,,,
2951,592885,Batter,669,,,,,5,1,2,0
2952,642715,Batter,669,,,,,4,0,0,1
2953,642133,Batter,669,,,,,4,1,3,1
2954,457705,Batter,669,,,,,4,1,2,0
2955,592669,Batter,669,,,,,5,1,1,2
2956,660271,Batter,670,,,,,4,2,1,3
2957,621493,Batter,670,,,,,2,2,0,0
2958,650859,Batter,670,,,,,4,0,1,2
2959,543760,Batter,671,,,,,5,1,3,3
2960,663993,Batter,671,,,,,5,0,1,1
2961,666969,Batter,671,,,,,5,0,1,1
2962,663647,Batter,672,,,,,3,0,0,0
2963,656941,Batter,673,,,,,4,0,1,0
2964,656555,Batter,673,,,,,5,0,1,0
2965,664761,Batter,673,,,,,4,0,0,0
2966,592663,Batter,673,,,,,2,1,2,1
2967,592206,Batter,673,,,,,4,0,0,0
2968,595777,Batter,674,,,,,5,1,2,3
2969,592518,Batter,674,,,,,5,1,1,1
2970,572228,Batter,674,,,,,4,0,1,0
2971,663757,Batter,674,,,,,4,0,1,0
2972,673490,Batter,674,,,,,3,1,1,0
2973,605397,Pitcher,674,6.0,4,2,2,,,,
2974,650333,Batter,675,,,,,5,1,1,0
2975,621043,Batter,675,,,,,5,1,1,2
2976,650490,Batter,676,,,,,4,1,1,2
2977,668227,Batter,676,,,,,4,0,0,0
2978,446372,Pitcher,676,6.0,8,4,4,,,,
2979,680757,Batter,677,,,,,5,0,1,0
2980,642708,Batter,677,,,,,5,0,1,0
2981,608070,Batter,677,,,,,5,2,2,0
2982,665926,Batter,677,,,,,4,1,2,3
2983,664702,Batter,677,,,,,4,0,1,0
2984,514917,Batter,678,,,,,2,2,1,0
2985,665742,Batter,678,,,,,1,2,1,0
2986,605137,Batter,678,,,,,4,1,1,3
2987,443558,Batter,678,,,,,4,1,1,2
2988,657041,Batter,678,,,,,1,0,0,0
2989,502671,Batter,679,,,,,4,1,1,0
2990,571448,Batter,679,,,,,3,2,1,1
2991,669242,Batter,679,,,,,4,0,0,0
2992,593428,Batter,680,,,,,5,1,2,2
2993,502110,Batter,680,,,,,4,1,2,1
2994,657077,Batter,680,,,,,4,0,1,1
2995,592885,Batter,681,,,,,5,0,2,0
2996,642715,Batter,681,,,,,4,0,1,0
2997,642133,Batter,681,,,,,2,0,0,0
2998,457705,Batter,681,,,,,4,0,1,0
2999,592669,Batter,681,,,,,4,1,4,2
3000,518934,Batter,682,,,,,5,1,2,2
3001,592450,Batter,682,,,,,3,1,0,0
3002,519203,Batter,682,,,,,4,1,2,3
3003,650402,Batter,682,,,,,5,0,0,0
3004,643217,Batter,682,,,,,2,0,0,0
3005,518626,Batter,682,,,,,4,0,0,0
3006,643396,Batter,682,,,,,4,0,0,0
3007,656756,Pitcher,682,4.0,4,4,4,,,,
3008,593160,Batter,683,,,,,4,1,0,1
3009,677951,Batter,683,,,,,4,0,1,0
3010,669004,Batter,683,,,,,3,1,2,0
3011,573262,Batter,684,,,,,4,1,1,0
3012,607074,Pitcher,684,7.0,2,0,0,,,,
3013,664023,Batter,685,,,,,4,0,1,0
3014,663538,Batter,685,,,,,3,0,0,0
3015,621550,Batter,685,,,,,3,0,1,0
3016,514888,Batter,686,,,,,4,1,1,0
3017,493329,Batter,686,,,,,4,1,1,0
3018,670541,Batter,686,,,,,2,0,0,1
3019,663656,Batter,686,,,,,3,0,0,0
3020,665161,Batter,686,,,,,4,0,0,0
3021,593428,Batter,687,,,,,4,0,0,0
3022,657077,Batter,687,,,,,4,0,1,0
3023,502110,Batter,687,,,,,4,0,1,0
3024,518934,Batter,688,,,,,5,0,2,0
3025,592450,Batter,688,,,,,2,0,0,0
3026,519203,Batter,688,,,,,3,2,1,1
3027,650402,Batter,688,,,,,1,0,0,0
3028,518626,Batter,688,,,,,3,2,2,3
3029,643217,Batter,688,,,,,4,0,0,0
3030,643396,Batter,688,,,,,4,0,2,0
3031,592791,Pitcher,688,4.2,2,6,5,,,,
3032,624428,Batter,689,,,,,3,2,2,1
3033,608385,Batter,689,,,,,4,1,0,0
3034,553993,Batter,689,,,,,4,2,2,2
3035,467793,Batter,689,,,,,3,0,1,3
3036,641487,Batter,689,,,,,4,0,0,0
3037,669302,Pitcher,689,5.1,7,6,6,,,,
3038,527038,Batter,690,,,,,3,1,1,0
3039,605141,Batter,691,,,,,5,1,3,3
3040,607208,Batter,691,,,,,4,0,1,1
3041,518692,Batter,691,,,,,5,0,1,0
3042,669257,Batter,691,,,,,5,1,1,0
3043,641355,Batter,691,,,,,3,1,1,2
3044,542881,Pitcher,691,5.0,6,5,5,,,,
3045,668227,Batter,692,,,,,3,0,0,0
3046,665489,Batter,693,,,,,4,1,2,0
3047,672386,Batter,693,,,,,3,0,0,0
3048,666182,Batter,693,,,,,4,0,1,1
3049,606192,Batter,693,,,,,3,1,1,0
3050,656305,Batter,693,,,,,3,0,0,0
3051,592332,Pitcher,693,8.0,1,0,0,,,,
3052,657041,Batter,694,,,,,1,0,1,0
3053,443558,Batter,694,,,,,3,0,0,0
3054,514917,Batter,694,,,,,3,0,1,0
3055,607043,Batter,695,,,,,3,0,0,0
3056,516782,Batter,695,,,,,4,0,1,0
3057,596019,Batter,695,,,,,3,1,1,1
3058,624413,Batter,695,,,,,4,0,0,0
3059,643446,Batter,695,,,,,4,0,1,0
3060,621043,Batter,696,,,,,4,0,1,1
3061,570482,Batter,696,,,,,3,0,0,1
3062,595879,Batter,697,,,,,4,0,0,0
3063,570731,Batter,697,,,,,3,0,0,0
3064,519203,Batter,698,,,,,4,0,0,0
3065,518934,Batter,698,,,,,3,0,0,0
3066,518626,Batter,698,,,,,4,0,0,0
3067,643217,Batter,698,,,,,3,1,0,0
3068,650402,Batter,698,,,,,4,0,0,0
3069,643396,Batter,698,,,,,3,1,2,1
3070,543037,Pitcher,698,6.0,7,6,6,,,,
3071,624428,Batter,699,,,,,4,1,2,0
3072,608385,Batter,699,,,,,3,2,1,1
3073,553993,Batter,699,,,,,4,1,1,3
3074,467793,Batter,699,,,,,4,1,2,1
3075,641487,Batter,699,,,,,4,1,2,0
3076,595777,Batter,700,,,,,4,0,0,0
3077,665742,Batter,700,,,,,3,1,1,0
3078,592518,Batter,700,,,,,4,2,3,1
3079,605137,Batter,700,,,,,2,2,0,0
3080,630105,Batter,700,,,,,3,2,2,3
3081,592273,Batter,700,,,,,3,1,1,4
3082,663757,Batter,700,,,,,4,0,1,1
3083,673490,Batter,700,,,,,4,0,1,0
3084,453568,Batter,701,,,,,3,0,0,1
3085,543068,Batter,701,,,,,4,0,2,0
3086,663898,Batter,701,,,,,4,0,1,0
3087,545341,Batter,701,,,,,4,0,0,0
3088,527038,Batter,702,,,,,3,0,1,0
3089,573262,Batter,702,,,,,2,0,0,0
3090,605141,Batter,703,,,,,4,0,0,1
3091,607208,Batter,703,,,,,4,0,0,0
3092,518692,Batter,703,,,,,3,0,0,0
3093,571970,Batter,703,,,,,4,1,2,0
3094,628711,Pitcher,703,6.0,7,0,0,,,,
3095,514917,Batter,704,,,,,3,0,0,0
3096,657041,Batter,704,,,,,4,1,1,1
3097,607043,Batter,705,,,,,4,1,3,0
3098,516782,Batter,705,,,,,4,1,1,1
3099,596019,Batter,705,,,,,3,1,1,0
3100,500871,Batter,705,,,,,1,0,0,0
3101,624413,Batter,705,,,,,4,2,1,2
3102,643446,Batter,705,,,,,5,1,3,0
3103,592192,Batter,705,,,,,4,0,0,0
3104,605135,Pitcher,705,7.0,6,0,0,,,,
3105,595879,Batter,706,,,,,4,0,2,1
3106,570731,Batter,706,,,,,4,0,0,0
3107,650490,Batter,707,,,,,3,2,0,0
3108,668227,Batter,707,,,,,5,0,4,2
3109,668804,Batter,708,,,,,4,1,2,1
3110,663647,Batter,708,,,,,5,0,1,0
3111,592885,Batter,709,,,,,4,0,0,0
3112,642715,Batter,709,,,,,5,0,1,0
3113,642133,Batter,709,,,,,4,0,1,0
3114,457705,Batter,709,,,,,3,0,0,0
3115,592669,Batter,709,,,,,4,1,1,0
3116,595777,Batter,710,,,,,4,0,0,0
3117,592518,Batter,710,,,,,4,0,1,1
3118,665742,Batter,710,,,,,5,1,2,0
3119,605137,Batter,710,,,,,3,1,2,1
3120,592273,Batter,710,,,,,3,0,0,0
3121,663757,Batter,710,,,,,3,0,0,0
3122,673490,Batter,710,,,,,2,0,0,0
3123,630105,Batter,710,,,,,2,0,0,0
3124,605397,Pitcher,710,4.2,8,6,6,,,,
3125,453568,Batter,711,,,,,5,2,2,0
3126,545341,Batter,711,,,,,0,0,0,0
3127,543068,Batter,711,,,,,5,0,0,0
3128,641857,Batter,711,,,,,3,1,2,5
3129,607536,Pitcher,711,5.2,6,2,2,,,,
3130,527038,Batter,712,,,,,3,0,0,0
3131,573262,Batter,712,,,,,4,0,0,0
3132,605141,Batter,713,,,,,5,1,1,3
3133,607208,Batter,713,,,,,4,1,1,1
3134,518692,Batter,713,,,,,4,0,1,0
3135,669257,Batter,713,,,,,3,0,1,0
3136,571970,Batter,713,,,,,4,1,1,0
3137,641355,Batter,713,,,,,4,0,0,0
3138,668942,Batter,714,,,,,4,1,1,2
3139,606466,Batter,714,,,,,4,0,1,1
3140,572233,Batter,714,,,,,4,0,0,0
3141,662139,Batter,714,,,,,2,1,1,1
3142,453568,Batter,715,,,,,5,0,1,0
3143,543068,Batter,715,,,,,5,0,1,0
3144,663898,Batter,715,,,,,4,1,0,0
3145,545341,Batter,715,,,,,4,2,3,1
3146,641857,Batter,715,,,,,0,0,0,0
3147,608566,Pitcher,715,6.0,4,2,2,,,,
3148,621550,Batter,716,,,,,3,0,0,0
3149,664023,Batter,716,,,,,3,0,1,0
3150,663538,Batter,716,,,,,0,0,0,0
3151,500743,Batter,717,,,,,4,0,1,0
3152,542583,Batter,717,,,,,3,0,0,0
3153,605141,Batter,718,,,,,4,1,2,0
3154,607208,Batter,718,,,,,5,1,2,0
3155,518692,Batter,718,,,,,2,2,1,0
3156,542881,Batter,718,,,,,1,0,0,0
3157,669257,Batter,718,,,,,4,2,3,1
3158,641355,Batter,718,,,,,4,0,1,2
3159,595777,Batter,719,,,,,4,0,0,0
3160,665742,Batter,719,,,,,3,0,1,0
3161,592518,Batter,719,,,,,3,0,1,0
3162,605137,Batter,719,,,,,3,1,1,0
3163,630105,Batter,719,,,,,4,0,0,0
3164,592273,Batter,719,,,,,2,0,0,1
3165,663757,Batter,719,,,,,3,0,0,0
3166,673490,Batter,719,,,,,3,0,1,0
3167,664023,Batter,720,,,,,3,1,2,0
3168,663538,Batter,720,,,,,4,0,3,1
3169,621550,Batter,720,,,,,1,0,0,0
3170,500743,Batter,721,,,,,3,0,0,0
3171,542583,Batter,721,,,,,4,0,1,0
3172,641154,Pitcher,721,5.0,9,4,4,,,,
3173,592885,Batter,722,,,,,4,1,3,0
3174,642715,Batter,722,,,,,5,0,1,1
3175,457705,Batter,722,,,,,2,1,1,2
3176,592669,Batter,722,,,,,2,1,0,0
3177,642133,Batter,722,,,,,2,0,1,0
3178,571657,Batter,723,,,,,3,0,0,0
3179,624428,Batter,724,,,,,3,0,0,0
3180,664034,Batter,724,,,,,3,1,1,2
3181,608385,Batter,724,,,,,1,0,1,0
3182,467793,Batter,724,,,,,4,0,0,0
3183,553993,Batter,724,,,,,4,0,0,0
3184,641487,Batter,724,,,,,4,0,0,0
3185,621493,Batter,725,,,,,4,0,2,0
3186,660271,Batter,725,,,,,4,0,0,0
3187,650859,Batter,725,,,,,4,0,0,0
3188,669242,Batter,726,,,,,1,0,0,0
3189,502671,Batter,726,,,,,2,1,2,0
3190,571448,Batter,726,,,,,3,0,1,1
3191,656756,Pitcher,726,5.0,2,0,0,,,,
3192,518934,Batter,727,,,,,3,0,0,0
3193,592450,Batter,727,,,,,4,0,1,0
3194,518626,Batter,727,,,,,3,0,0,0
3195,650402,Batter,727,,,,,4,0,0,0
3196,643396,Batter,727,,,,,2,0,0,0
3197,643217,Batter,727,,,,,1,0,0,0
3198,595879,Batter,728,,,,,4,0,0,0
3199,570731,Batter,728,,,,,3,0,0,0
3200,650490,Batter,729,,,,,4,1,0,1
3201,668227,Batter,729,,,,,4,1,1,2
3202,605141,Batter,730,,,,,4,1,2,0
3203,607208,Batter,730,,,,,4,1,1,0
3204,518692,Batter,730,,,,,4,0,2,2
3205,669257,Batter,730,,,,,4,0,0,0
3206,571970,Batter,730,,,,,4,0,2,0
3207,641355,Batter,730,,,,,3,2,3,2
3208,542881,Pitcher,730,7.0,2,0,0,,,,
3209,595777,Batter,731,,,,,4,0,1,0
3210,665742,Batter,731,,,,,2,0,0,0
3211,592518,Batter,731,,,,,4,0,0,0
3212,605137,Batter,731,,,,,3,0,0,0
3213,592273,Batter,731,,,,,3,0,0,0
3214,630105,Batter,731,,,,,3,0,0,0
3215,663757,Batter,731,,,,,1,0,0,0
3216,673490,Batter,731,,,,,3,0,1,0
3217,506433,Pitcher,731,6.0,7,2,2,,,,
3218,656941,Batter,732,,,,,5,1,2,0
3219,656555,Batter,732,,,,,2,1,1,2
3220,664761,Batter,732,,,,,4,1,0,1
3221,592206,Batter,732,,,,,2,1,0,0
3222,605400,Pitcher,732,6.0,5,1,1,,,,
3223,657041,Batter,733,,,,,4,0,0,0
3224,572228,Batter,733,,,,,3,0,2,0
3225,443558,Batter,733,,,,,4,0,1,0
3226,514917,Batter,733,,,,,4,0,3,1
3227,595777,Batter,734,,,,,4,0,0,0
3228,665742,Batter,734,,,,,4,0,1,0
3229,592518,Batter,734,,,,,4,0,1,0
3230,605137,Batter,734,,,,,4,0,0,0
3231,592273,Batter,734,,,,,3,0,1,0
3232,673490,Batter,734,,,,,3,0,1,0
3233,630105,Batter,734,,,,,2,0,0,0
3234,663757,Batter,734,,,,,1,0,0,0
3235,527038,Batter,735,,,,,4,0,1,0
3236,573262,Batter,735,,,,,4,0,0,0
3237,642731,Batter,735,,,,,3,0,2,1
3238,624428,Batter,736,,,,,5,0,0,0
3239,664034,Batter,736,,,,,4,0,0,0
3240,608385,Batter,736,,,,,2,0,0,0
3241,553993,Batter,736,,,,,2,1,0,0
3242,467793,Batter,736,,,,,3,0,0,0
3243,641487,Batter,736,,,,,3,0,1,1
3244,669302,Pitcher,736,4.0,10,7,7,,,,
3245,518934,Batter,737,,,,,5,1,2,0
3246,592450,Batter,737,,,,,4,2,2,1
3247,518626,Batter,737,,,,,5,3,4,3
3248,650402,Batter,737,,,,,5,2,2,0
3249,643217,Batter,737,,,,,4,1,2,3
3250,643396,Batter,737,,,,,4,0,0,1
3251,592791,Pitcher,737,7.0,3,3,3,,,,
3252,502054,Batter,738,,,,,5,1,2,1
3253,646240,Batter,738,,,,,4,0,0,0
3254,593428,Batter,738,,,,,5,2,1,0
3255,657077,Batter,738,,,,,5,2,3,0
3256,502110,Batter,738,,,,,4,0,1,2
3257,660670,Batter,739,,,,,5,3,3,0
3258,621020,Batter,739,,,,,6,1,2,1
3259,663586,Batter,739,,,,,6,1,3,5
3260,621566,Batter,739,,,,,4,1,1,0
3261,542303,Batter,739,,,,,5,0,0,0
3262,450203,Pitcher,739,6.0,6,5,5,,,,
3263,669004,Batter,740,,,,,4,2,3,2
3264,677951,Batter,740,,,,,4,1,2,1
3265,547989,Batter,741,,,,,4,1,2,0
3266,683734,Batter,741,,,,,3,0,0,0
3267,607043,Batter,742,,,,,3,2,0,0
3268,596019,Batter,742,,,,,3,3,2,2
3269,500871,Batter,742,,,,,0,0,0,0
3270,624413,Batter,742,,,,,5,0,3,1
3271,643446,Batter,742,,,,,3,0,1,2
3272,592192,Batter,742,,,,,2,0,0,0
3273,571657,Batter,743,,,,,4,1,2,0
3274,571657,Batter,744,,,,,4,0,1,0
3275,621550,Batter,745,,,,,3,1,1,0
3276,663538,Batter,745,,,,,4,1,1,1
3277,664023,Batter,745,,,,,4,0,2,1
3278,595879,Batter,746,,,,,5,1,2,1
3279,570731,Batter,746,,,,,4,0,1,1
3280,680757,Batter,747,,,,,3,1,1,1
3281,642708,Batter,747,,,,,5,0,0,0
3282,608070,Batter,747,,,,,5,1,0,0
3283,665926,Batter,747,,,,,4,2,1,0
3284,664702,Batter,747,,,,,4,0,0,0
3285,514888,Batter,748,,,,,4,0,0,0
3286,493329,Batter,748,,,,,4,2,3,0
3287,663656,Batter,748,,,,,4,1,1,0
3288,608324,Batter,748,,,,,2,1,2,3
3289,641820,Batter,748,,,,,4,0,0,0
3290,665161,Batter,748,,,,,4,1,1,0
3291,664285,Pitcher,748,7.0,4,0,0,,,,
3292,543760,Batter,749,,,,,3,2,1,1
3293,608369,Batter,749,,,,,5,1,1,0
3294,666969,Batter,749,,,,,4,0,1,0
3295,663993,Batter,749,,,,,4,0,1,1
3296,656941,Batter,750,,,,,2,0,0,0
3297,656555,Batter,750,,,,,3,0,0,0
3298,664761,Batter,750,,,,,4,0,1,0
3299,592663,Batter,750,,,,,1,0,0,0
3300,592206,Batter,750,,,,,4,0,1,0
3301,502043,Pitcher,750,6.0,6,3,2,,,,
3302,500743,Batter,751,,,,,3,0,0,0
3303,542583,Batter,751,,,,,1,0,0,0
3304,502054,Batter,752,,,,,5,0,1,1
3305,646240,Batter,752,,,,,3,0,1,0
3306,593428,Batter,752,,,,,3,1,0,0
3307,657077,Batter,752,,,,,3,1,1,0
3308,502110,Batter,752,,,,,4,0,3,2
3309,518934,Batter,753,,,,,5,0,1,0
3310,592450,Batter,753,,,,,2,2,1,1
3311,519203,Batter,753,,,,,5,0,1,1
3312,518626,Batter,753,,,,,4,0,1,0
3313,650402,Batter,753,,,,,5,0,0,0
3314,643217,Batter,753,,,,,4,0,1,0
3315,643396,Batter,753,,,,,4,0,1,0
3316,665489,Batter,754,,,,,4,0,1,0
3317,672386,Batter,754,,,,,3,0,0,0
3318,606192,Batter,754,,,,,3,0,0,0
3319,666182,Batter,754,,,,,3,0,0,0
