Id,PlayerType,MonthType,MonthTypeV,W,L,ERA,G,GS,SV,IP,BF,H,R,ER,HR,BB,SO,WHIP,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,HBP,AVG,OBP,SLG,OPS
593160,Batter,Home Games,0,,,,,,,,,,,,,,,,205,186,19,44,11,0,1,14,17,26,6,1,0,.237,.298,.312,.610
608344,Pitcher,Away Games,1,4,8,5.26,13,13,0,75.1,323,88,46,44,19,14,50,1.35,,,,,,,,,,,,,,,,,
608344,Pitcher,Home Games,0,5,5,3.07,17,17,0,105.2,418,86,41,36,6,22,78,1.02,,,,,,,,,,,,,,,,,
657077,Batter,Away Games,1,,,,,,,,,,,,,,,,332,303,37,90,21,0,6,42,23,43,1,1,2,.297,.346,.426,.772
657077,Batter,Home Games,0,,,,,,,,,,,,,,,,312,290,38,76,18,1,5,32,19,43,0,2,1,.262,.308,.383,.691
663624,Batter,Away Games,1,,,,,,,,,,,,,,,,306,278,33,63,15,1,11,36,20,89,2,1,4,.227,.284,.406,.690
663624,Batter,Home Games,0,,,,,,,,,,,,,,,,303,277,29,76,13,0,11,49,23,65,2,0,0,.274,.327,.440,.767
662139,Batter,Away Games,1,,,,,,,,,,,,,,,,312,282,44,70,10,3,16,42,23,83,10,3,3,.248,.311,.475,.786
662139,Batter,Home Games,0,,,,,,,,,,,,,,,,280,249,35,55,13,0,11,32,23,62,6,3,4,.221,.293,.406,.699
502110,Batter,Away Games,1,,,,,,,,,,,,,,,,288,253,36,68,22,1,7,26,31,64,0,0,3,.269,.355,.447,.802
502110,Batter,Home Games,0,,,,,,,,,,,,,,,,308,280,40,78,21,0,9,36,21,81,0,0,2,.279,.328,.450,.778
663586,Batter,Away Games,1,,,,,,,,,,,,,,,,354,309,42,77,18,2,14,44,30,79,1,0,12,.249,.336,.456,.792
663586,Batter,Home Games,0,,,,,,,,,,,,,,,,339,306,48,91,21,0,24,49,27,89,1,0,5,.297,.363,.601,.964
656941,Batter,Away Games,1,,,,,,,,,,,,,,,,326,279,47,59,8,2,25,53,42,91,6,0,4,.211,.322,.523,.845
656941,Batter,Home Games,0,,,,,,,,,,,,,,,,343,298,53,67,13,1,21,41,44,109,4,1,0,.225,.324,.487,.811
592192,Batter,Away Games,1,,,,,,,,,,,,,,,,291,252,38,71,15,0,8,30,25,57,1,0,14,.282,.378,.437,.815
592192,Batter,Home Games,0,,,,,,,,,,,,,,,,251,210,33,52,9,0,5,31,23,40,2,1,14,.248,.355,.362,.717
656302,Pitcher,Away Games,1,8,4,2.00,14,14,0,76.2,322,55,20,17,6,40,93,1.24,,,,,,,,,,,,,,,,,
656302,Pitcher,Home Games,0,6,4,2.35,18,18,0,107.1,425,71,35,28,10,38,134,1.02,,,,,,,,,,,,,,,,,
506433,Pitcher,Away Games,1,9,5,3.50,17,17,0,108.0,433,90,42,42,11,19,112,1.01,,,,,,,,,,,,,,,,,
506433,Pitcher,Home Games,0,7,3,2.60,13,13,0,86.2,338,58,25,25,11,18,85,0.88,,,,,,,,,,,,,,,,,
665489,Batter,Away Games,1,,,,,,,,,,,,,,,,361,323,44,89,17,0,13,42,33,58,5,1,3,.276,.346,.449,.795
665489,Batter,Home Games,0,,,,,,,,,,,,,,,,345,315,46,86,18,0,19,55,25,58,3,2,3,.273,.330,.511,.841
607536,Pitcher,Away Games,1,4,5,3.08,15,15,0,87.2,372,86,33,30,8,28,72,1.30,,,,,,,,,,,,,,,,,
607536,Pitcher,Home Games,0,5,6,6.00,16,16,0,87.0,394,107,63,58,11,25,59,1.52,,,,,,,,,,,,,,,,,
643217,Batter,Away Games,1,,,,,,,,,,,,,,,,65,62,8,18,6,0,1,5,2,14,2,1,0,.290,.308,.435,.743
643217,Batter,Home Games,0,,,,,,,,,,,,,,,,66,52,6,11,3,1,1,7,11,11,2,0,1,.212,.354,.365,.719
543068,Batter,Away Games,1,,,,,,,,,,,,,,,,323,294,26,63,14,1,7,27,21,90,0,0,6,.214,.279,.340,.619
543068,Batter,Home Games,0,,,,,,,,,,,,,,,,309,281,53,85,14,2,22,75,22,74,0,0,2,.302,.354,.601,.955
665926,Batter,Away Games,1,,,,,,,,,,,,,,,,280,251,32,77,15,3,11,41,14,59,8,2,11,.307,.367,.522,.889
665926,Batter,Home Games,0,,,,,,,,,,,,,,,,277,240,34,69,11,0,6,28,20,53,12,1,14,.288,.375,.408,.783
624413,Batter,Away Games,1,,,,,,,,,,,,,,,,351,318,52,84,17,0,23,72,24,71,3,0,6,.264,.325,.535,.860
624413,Batter,Home Games,0,,,,,,,,,,,,,,,,334,279,43,78,10,0,17,59,43,57,2,1,6,.280,.380,.498,.878
621020,Batter,Away Games,1,,,,,,,,,,,,,,,,356,331,45,83,18,0,11,44,21,98,6,2,2,.251,.298,.405,.703
621020,Batter,Home Games,0,,,,,,,,,,,,,,,,340,309,54,94,14,1,14,52,28,84,12,5,1,.304,.362,.492,.854
669203,Pitcher,Away Games,1,5,4,2.83,15,15,0,92.1,368,65,34,29,9,29,98,1.02,,,,,,,,,,,,,,,,,
669203,Pitcher,Home Games,0,7,4,3.04,18,18,0,109.2,429,79,39,37,14,22,145,0.92,,,,,,,,,,,,,,,,,
669720,Batter,Away Games,1,,,,,,,,,,,,,,,,299,283,30,67,19,1,10,35,10,52,1,3,5,.237,.274,.417,.691
669720,Batter,Home Games,0,,,,,,,,,,,,,,,,283,252,36,67,16,1,6,25,24,62,1,1,5,.266,.339,.409,.748
593428,Batter,Away Games,1,,,,,,,,,,,,,,,,309,273,41,81,15,0,5,25,29,55,6,1,5,.297,.372,.407,.779
593428,Batter,Home Games,0,,,,,,,,,,,,,,,,322,284,43,90,23,0,10,48,28,63,2,1,5,.317,.382,.504,.886
571657,Batter,Away Games,1,,,,,,,,,,,,,,,,291,269,25,69,9,1,7,36,13,45,2,2,7,.257,.306,.375,.681
571657,Batter,Home Games,0,,,,,,,,,,,,,,,,292,257,33,65,16,0,7,42,20,54,2,1,9,.253,.324,.397,.721
572228,Batter,Away Games,1,,,,,,,,,,,,,,,,124,111,6,23,2,0,3,7,10,40,0,0,2,.207,.282,.306,.588
572228,Batter,Home Games,0,,,,,,,,,,,,,,,,157,138,17,28,4,0,8,26,16,53,0,1,1,.203,.287,.406,.693
664034,Batter,Away Games,1,,,,,,,,,,,,,,,,320,287,31,78,15,1,10,42,17,50,0,0,10,.272,.329,.436,.765
664034,Batter,Home Games,0,,,,,,,,,,,,,,,,293,264,34,73,12,0,10,41,18,44,0,0,11,.277,.348,.436,.784
592450,Batter,Away Games,1,,,,,,,,,,,,,,,,346,281,68,88,15,0,32,71,58,89,9,3,3,.313,.433,.708,1.141
592450,Batter,Home Games,0,,,,,,,,,,,,,,,,350,289,65,89,13,0,30,60,53,86,7,0,3,.308,.417,.664,1.081
596019,Batter,Away Games,1,,,,,,,,,,,,,,,,359,328,47,92,17,4,14,57,25,62,6,3,3,.280,.334,.485,.819
596019,Batter,Home Games,0,,,,,,,,,,,,,,,,347,302,51,78,8,1,12,50,34,71,10,3,7,.258,.343,.411,.754
592332,Pitcher,Away Games,1,8,3,2.30,15,15,0,94.0,378,88,26,24,5,14,110,1.09,,,,,,,,,,,,,,,,,
592332,Pitcher,Home Games,0,4,7,4.57,16,16,0,80.2,347,100,46,41,10,14,95,1.41,,,,,,,,,,,,,,,,,
467793,Batter,Away Games,1,,,,,,,,,,,,,,,,135,116,15,21,5,0,7,19,18,22,0,0,0,.181,.289,.405,.694
467793,Batter,Home Games,0,,,,,,,,,,,,,,,,106,90,9,18,8,0,2,12,16,14,0,0,0,.200,.321,.356,.677
664702,Batter,Away Games,1,,,,,,,,,,,,,,,,323,297,35,66,12,1,0,13,24,48,11,0,0,.222,.280,.269,.549
664702,Batter,Home Games,0,,,,,,,,,,,,,,,,273,238,37,52,10,2,0,19,30,39,10,1,1,.218,.305,.277,.582
443558,Batter,Away Games,1,,,,,,,,,,,,,,,,239,208,22,46,4,0,4,22,26,64,0,0,3,.221,.315,.298,.613
443558,Batter,Home Games,0,,,,,,,,,,,,,,,,268,240,28,59,12,0,6,42,23,55,4,0,1,.246,.312,.371,.683
608331,Pitcher,Away Games,1,6,3,2.55,12,12,0,77.2,301,61,24,22,4,7,72,0.88,,,,,,,,,,,,,,,,,
608331,Pitcher,Home Games,0,8,4,2.42,18,18,0,107.2,432,95,31,29,8,25,98,1.11,,,,,,,,,,,,,,,,,
656775,Batter,Away Games,1,,,,,,,,,,,,,,,,346,312,47,85,10,3,6,25,25,57,25,4,6,.272,.336,.381,.717
656775,Batter,Home Games,0,,,,,,,,,,,,,,,,326,296,42,72,22,1,10,39,22,69,9,6,3,.243,.299,.426,.725
542881,Pitcher,Away Games,1,7,3,2.87,16,15,0,91.0,364,78,31,29,6,21,62,1.09,,,,,,,,,,,,,,,,,
542881,Pitcher,Home Games,0,8,2,2.26,14,13,0,87.2,343,67,26,22,8,13,76,0.91,,,,,,,,,,,,,,,,,
666969,Batter,Away Games,1,,,,,,,,,,,,,,,,340,315,45,77,22,1,12,43,20,87,13,3,2,.244,.291,.435,.726
666969,Batter,Home Games,0,,,,,,,,,,,,,,,,317,290,43,74,12,4,15,58,20,96,12,3,4,.255,.309,.479,.788
670541,Batter,Away Games,1,,,,,,,,,,,,,,,,269,220,48,70,9,1,17,50,40,47,1,0,4,.318,.424,.600,1.024
670541,Batter,Home Games,0,,,,,,,,,,,,,,,,292,250,47,74,20,1,20,47,38,59,0,1,2,.296,.390,.624,1.014
595879,Batter,Away Games,1,,,,,,,,,,,,,,,,315,300,37,76,20,3,10,41,13,78,4,2,2,.253,.289,.440,.729
595879,Batter,Home Games,0,,,,,,,,,,,,,,,,275,255,27,56,7,1,7,26,13,69,5,0,4,.220,.265,.337,.602
571945,Pitcher,Away Games,1,6,10,4.10,19,18,0,107.2,448,106,55,49,14,24,84,1.21,,,,,,,,,,,,,,,,,
571945,Pitcher,Home Games,0,6,3,2.38,14,14,0,94.2,357,64,26,25,11,15,69,0.83,,,,,,,,,,,,,,,,,
621493,Batter,Away Games,1,,,,,,,,,,,,,,,,315,282,35,74,11,1,13,31,30,70,2,3,1,.262,.333,.447,.780
621493,Batter,Home Games,0,,,,,,,,,,,,,,,,249,213,38,65,11,1,10,34,30,50,3,0,3,.305,.394,.507,.901
650333,Batter,Away Games,1,,,,,,,,,,,,,,,,300,269,44,82,15,1,1,20,28,21,2,3,2,.305,.373,.379,.752
650333,Batter,Home Games,0,,,,,,,,,,,,,,,,303,278,44,91,16,0,7,29,22,22,2,1,1,.327,.376,.460,.836
543037,Pitcher,Away Games,1,8,3,3.81,17,17,0,99.1,401,76,45,42,19,33,121,1.10,,,,,,,,,,,,,,,,,
543037,Pitcher,Home Games,0,5,5,3.20,16,16,0,101.1,392,78,36,36,14,17,136,0.94,,,,,,,,,,,,,,,,,
668942,Batter,Away Games,1,,,,,,,,,,,,,,,,264,230,33,62,12,1,7,33,28,53,12,2,2,.270,.350,.422,.772
668942,Batter,Home Games,0,,,,,,,,,,,,,,,,246,213,33,57,13,0,2,23,27,45,11,1,0,.268,.347,.357,.704
570731,Batter,Away Games,1,,,,,,,,,,,,,,,,254,240,23,43,11,0,6,16,10,57,2,0,2,.179,.217,.300,.517
570731,Batter,Home Games,0,,,,,,,,,,,,,,,,256,241,25,54,12,1,5,22,9,50,3,0,4,.224,.262,.344,.606
500743,Batter,Away Games,1,,,,,,,,,,,,,,,,243,228,15,57,12,0,3,16,8,31,5,3,4,.250,.285,.342,.627
500743,Batter,Home Games,0,,,,,,,,,,,,,,,,264,243,19,54,7,2,3,20,18,30,4,0,2,.222,.280,.305,.585
650859,Batter,Away Games,1,,,,,,,,,,,,,,,,258,249,17,56,10,0,5,18,5,43,3,2,3,.225,.249,.325,.574
650859,Batter,Home Games,0,,,,,,,,,,,,,,,,253,240,28,73,12,4,12,34,12,36,3,0,1,.304,.340,.538,.878
592885,Batter,Away Games,1,,,,,,,,,,,,,,,,325,283,43,71,8,3,5,21,35,77,10,0,4,.251,.340,.353,.693
592885,Batter,Home Games,0,,,,,,,,,,,,,,,,346,292,56,74,17,1,9,36,53,85,9,3,1,.253,.370,.411,.781
645261,Pitcher,Away Games,1,5,5,3.01,16,16,0,107.2,428,92,41,36,8,27,98,1.11,,,,,,,,,,,,,,,,,
645261,Pitcher,Home Games,0,9,4,1.64,16,16,0,121.0,458,82,26,22,8,23,109,0.87,,,,,,,,,,,,,,,,,
572233,Batter,Away Games,1,,,,,,,,,,,,,,,,335,297,44,76,12,2,21,52,32,66,2,1,4,.256,.334,.522,.856
572233,Batter,Home Games,0,,,,,,,,,,,,,,,,332,286,40,65,13,0,15,42,37,65,0,1,4,.227,.319,.430,.749
462101,Batter,Away Games,1,,,,,,,,,,,,,,,,213,195,28,48,10,0,7,19,17,40,5,3,1,.246,.310,.405,.715
462101,Batter,Home Games,0,,,,,,,,,,,,,,,,173,159,13,36,14,0,1,11,13,22,2,1,1,.226,.289,.333,.622
663647,Batter,Away Games,1,,,,,,,,,,,,,,,,288,264,27,66,14,2,4,22,21,65,9,4,2,.250,.309,.364,.673
663647,Batter,Home Games,0,,,,,,,,,,,,,,,,272,241,28,57,10,1,3,19,27,57,11,1,3,.237,.320,.324,.644
642708,Batter,Away Games,1,,,,,,,,,,,,,,,,346,328,42,88,12,6,5,27,13,60,6,2,3,.268,.301,.387,.688
642708,Batter,Home Games,0,,,,,,,,,,,,,,,,324,309,44,92,14,3,6,44,12,51,12,2,1,.298,.324,.421,.745
608324,Batter,Away Games,1,,,,,,,,,,,,,,,,330,279,40,60,18,0,7,40,39,39,1,1,6,.215,.318,.355,.673
608324,Batter,Home Games,0,,,,,,,,,,,,,,,,326,269,53,82,20,0,16,53,48,38,0,1,5,.305,.414,.558,.972
608566,Pitcher,Away Games,1,7,7,3.34,15,15,0,94.1,383,69,40,35,11,39,70,1.14,,,,,,,,,,,,,,,,,
608566,Pitcher,Home Games,0,2,6,6.70,16,16,0,87.1,396,116,69,65,19,24,80,1.60,,,,,,,,,,,,,,,,,
607074,Pitcher,Away Games,1,6,6,3.73,16,16,0,94.0,373,70,40,39,7,26,116,1.02,,,,,,,,,,,,,,,,,
607074,Pitcher,Home Games,0,8,2,1.93,15,15,0,84.0,337,61,19,18,5,26,121,1.04,,,,,,,,,,,,,,,,,
553993,Batter,Away Games,1,,,,,,,,,,,,,,,,304,264,40,63,12,2,15,44,33,96,0,0,4,.239,.329,.470,.799
553993,Batter,Home Games,0,,,,,,,,,,,,,,,,325,279,36,65,12,0,16,43,40,100,0,0,4,.233,.335,.448,.783
683734,Batter,Away Games,1,,,,,,,,,,,,,,,,283,257,34,79,14,0,11,49,19,48,0,0,5,.307,.364,.490,.854
683734,Batter,Home Games,0,,,,,,,,,,,,,,,,272,253,26,59,14,1,6,27,12,48,0,0,4,.233,.276,.368,.644
500871,Batter,Away Games,1,,,,,,,,,,,,,,,,281,258,29,70,16,2,9,30,21,61,0,1,1,.271,.327,.453,.780
500871,Batter,Home Games,0,,,,,,,,,,,,,,,,261,237,29,49,10,2,11,39,19,68,0,1,0,.207,.261,.405,.666
545341,Batter,Away Games,1,,,,,,,,,,,,,,,,257,239,20,49,9,1,6,23,12,74,1,0,5,.205,.257,.326,.583
545341,Batter,Home Games,0,,,,,,,,,,,,,,,,281,267,40,82,12,2,13,50,12,53,3,0,1,.307,.338,.513,.851
641857,Batter,Away Games,1,,,,,,,,,,,,,,,,281,251,19,57,10,0,6,24,27,90,4,3,2,.227,.306,.339,.645
641857,Batter,Home Games,0,,,,,,,,,,,,,,,,316,278,48,73,13,3,14,43,33,68,3,0,3,.263,.345,.482,.827
621244,Pitcher,Away Games,1,5,5,6.36,16,16,0,80.2,361,101,59,57,18,22,60,1.52,,,,,,,,,,,,,,,,,
621244,Pitcher,Home Games,0,7,2,4.24,16,16,0,91.1,392,98,44,43,11,23,89,1.32,,,,,,,,,,,,,,,,,
669221,Batter,Away Games,1,,,,,,,,,,,,,,,,314,276,39,75,17,2,11,38,25,66,1,0,8,.272,.345,.467,.812
669221,Batter,Home Games,0,,,,,,,,,,,,,,,,298,261,28,59,20,0,7,28,31,58,0,0,5,.226,.319,.383,.702
547989,Batter,Away Games,1,,,,,,,,,,,,,,,,342,302,46,101,24,0,8,47,29,50,0,0,8,.334,.404,.493,.897
547989,Batter,Home Games,0,,,,,,,,,,,,,,,,337,299,39,82,16,0,7,28,33,60,0,0,4,.274,.353,.398,.751
592518,Batter,Away Games,1,,,,,,,,,,,,,,,,350,317,58,99,24,1,15,62,32,68,4,0,0,.312,.374,.536,.910
592518,Batter,Home Games,0,,,,,,,,,,,,,,,,294,261,42,73,13,0,17,40,31,65,5,1,1,.280,.357,.525,.882
656305,Batter,Away Games,1,,,,,,,,,,,,,,,,321,280,41,61,19,1,8,30,36,91,2,2,4,.218,.315,.379,.694
656305,Batter,Home Games,0,,,,,,,,,,,,,,,,300,258,42,62,8,0,19,46,32,79,0,0,6,.240,.333,.492,.825
646240,Batter,Away Games,1,,,,,,,,,,,,,,,,331,301,44,82,21,0,16,46,26,73,0,0,2,.272,.332,.502,.834
646240,Batter,Home Games,0,,,,,,,,,,,,,,,,283,254,40,82,21,1,11,42,24,41,3,1,4,.323,.389,.543,.932
663757,Batter,Away Games,1,,,,,,,,,,,,,,,,286,240,31,44,8,1,8,28,36,77,4,1,4,.183,.298,.325,.623
663757,Batter,Home Games,0,,,,,,,,,,,,,,,,238,211,27,39,8,1,9,25,21,73,3,0,3,.185,.268,.360,.628
663993,Batter,Away Games,1,,,,,,,,,,,,,,,,331,307,40,99,12,3,17,49,22,74,1,1,2,.322,.372,.547,.919
663993,Batter,Home Games,0,,,,,,,,,,,,,,,,314,286,34,80,14,0,10,27,26,73,1,1,2,.280,.344,.434,.778
656555,Batter,Away Games,1,,,,,,,,,,,,,,,,337,299,31,69,10,1,12,31,35,90,1,0,2,.231,.315,.391,.706
656555,Batter,Home Games,0,,,,,,,,,,,,,,,,335,290,50,76,23,1,18,48,37,79,1,1,4,.262,.350,.534,.884
542583,Batter,Away Games,1,,,,,,,,,,,,,,,,22,21,1,6,0,0,1,2,0,7,0,0,0,.286,.286,.429,.715
542583,Batter,Home Games,0,,,,,,,,,,,,,,,,228,203,19,52,9,0,6,22,16,46,1,0,3,.256,.316,.389,.705
680757,Batter,Away Games,1,,,,,,,,,,,,,,,,329,292,54,88,12,4,5,29,31,24,13,3,2,.301,.370,.421,.791
680757,Batter,Home Games,0,,,,,,,,,,,,,,,,309,271,35,80,13,3,1,23,31,36,6,2,5,.295,.375,.376,.751
668804,Batter,Away Games,1,,,,,,,,,,,,,,,,314,280,38,76,8,3,17,36,25,78,3,2,8,.271,.347,.504,.851
668804,Batter,Home Games,0,,,,,,,,,,,,,,,,300,262,36,66,11,1,10,26,31,63,4,1,6,.252,.343,.416,.759
677594,Batter,Away Games,1,,,,,,,,,,,,,,,,298,272,45,77,11,1,13,37,20,79,15,5,6,.283,.346,.474,.820
677594,Batter,Home Games,0,,,,,,,,,,,,,,,,262,239,39,68,14,2,15,38,20,66,10,2,2,.285,.344,.548,.892
642715,Batter,Away Games,1,,,,,,,,,,,,,,,,308,282,36,68,17,0,13,50,24,78,5,2,0,.241,.299,.440,.739
642715,Batter,Home Games,0,,,,,,,,,,,,,,,,309,281,47,66,14,0,18,48,25,88,3,1,1,.235,.298,.477,.775
