Id,PlayerType,MonthType,MonthTypeV,W,L,ERA,G,GS,SV,IP,BF,H,R,ER,HR,BB,SO,WHIP,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,HBP,AVG,OBP,SLG,OPS
641487,Batter,Extra Innings,9,,,,,,,,,,,,,,,,12,10,2,4,0,0,0,3,0,1,0,0,0,.400,.400,.400,.800
641487,Batter,Ninth Inning,8,,,,,,,,,,,,,,,,51,43,7,13,1,1,0,5,8,5,0,0,0,.302,.412,.372,.784
641487,Batter,Fourth Inning,3,,,,,,,,,,,,,,,,75,63,6,16,2,0,1,4,11,7,0,0,0,.254,.360,.333,.693
641487,Batter,Seventh Inning,6,,,,,,,,,,,,,,,,62,50,7,15,1,0,1,2,10,10,0,0,2,.300,.435,.380,.815
641487,Batter,Second Inning,1,,,,,,,,,,,,,,,,62,55,4,14,1,0,1,3,6,10,1,0,1,.255,.339,.327,.666
641487,Batter,Fifth Inning,4,,,,,,,,,,,,,,,,66,59,4,8,3,0,1,6,4,11,0,0,1,.136,.197,.237,.434
641487,Batter,Sixth Inning,5,,,,,,,,,,,,,,,,65,58,6,20,9,0,0,5,6,8,0,0,0,.345,.400,.500,.900
641487,Batter,First Inning,0,,,,,,,,,,,,,,,,82,74,11,14,3,0,2,8,5,15,0,0,3,.189,.268,.311,.579
641487,Batter,Third Inning,2,,,,,,,,,,,,,,,,58,48,5,11,3,1,0,4,9,7,1,1,1,.229,.362,.333,.695
641487,Batter,Eighth Inning,7,,,,,,,,,,,,,,,,70,58,5,11,1,1,0,2,9,6,1,1,2,.190,.314,.241,.555
642731,Batter,Extra Innings,9,,,,,,,,,,,,,,,,6,5,2,2,0,0,1,4,1,0,0,0,0,.400,.500,1.000,1.500
642731,Batter,Ninth Inning,8,,,,,,,,,,,,,,,,44,39,9,17,2,1,3,7,3,9,1,0,1,.436,.477,.769,1.246
642731,Batter,Fourth Inning,3,,,,,,,,,,,,,,,,70,64,7,13,0,0,1,6,5,11,3,3,0,.203,.257,.250,.507
642731,Batter,Seventh Inning,6,,,,,,,,,,,,,,,,61,57,7,17,3,0,2,7,2,10,1,0,2,.298,.344,.456,.800
642731,Batter,Second Inning,1,,,,,,,,,,,,,,,,100,91,17,22,6,1,4,10,5,24,2,0,4,.242,.310,.462,.772
642731,Batter,Fifth Inning,4,,,,,,,,,,,,,,,,59,51,10,14,2,0,1,4,5,7,3,1,3,.275,.373,.373,.746
642731,Batter,Sixth Inning,5,,,,,,,,,,,,,,,,64,59,8,13,5,0,1,9,3,12,2,1,1,.220,.266,.356,.622
642731,Batter,First Inning,0,,,,,,,,,,,,,,,,29,27,4,7,0,0,0,2,1,5,3,0,1,.259,.310,.259,.569
642731,Batter,Third Inning,2,,,,,,,,,,,,,,,,38,34,2,6,1,0,1,8,2,4,2,0,1,.176,.243,.294,.537
642731,Batter,Eighth Inning,7,,,,,,,,,,,,,,,,70,61,5,16,3,0,0,5,6,7,4,1,1,.262,.329,.311,.640
450203,Pitcher,Fourth Inning,3,,,1.80,30,,,30.0,125,22,7,6,2,13,33,1.17,,,,,,,,,,,,,,,,,
450203,Pitcher,Seventh Inning,6,,,1.59,7,,,5.2,23,5,1,1,1,1,7,1.06,,,,,,,,,,,,,,,,,
450203,Pitcher,Second Inning,1,,,4.06,31,,,31.0,127,26,14,14,6,9,34,1.13,,,,,,,,,,,,,,,,,
450203,Pitcher,Fifth Inning,4,,,5.72,30,,,28.1,119,24,19,18,5,12,26,1.27,,,,,,,,,,,,,,,,,
450203,Pitcher,Sixth Inning,5,,,6.32,22,,,15.2,73,16,11,11,2,7,21,1.47,,,,,,,,,,,,,,,,,
450203,Pitcher,First Inning,0,,,5.52,31,,,31.0,133,27,19,19,6,14,43,1.32,,,,,,,,,,,,,,,,,
450203,Pitcher,Third Inning,2,,,4.15,31,,,30.1,128,29,14,14,6,7,41,1.19,,,,,,,,,,,,,,,,,
514917,Batter,Extra Innings,9,,,,,,,,,,,,,,,,6,5,1,0,0,0,0,0,1,1,0,0,0,.000,.167,.000,.167
514917,Batter,Ninth Inning,8,,,,,,,,,,,,,,,,54,51,6,9,2,0,0,2,1,19,0,0,1,.176,.208,.216,.424
514917,Batter,Fourth Inning,3,,,,,,,,,,,,,,,,53,47,6,14,3,0,0,5,5,4,2,0,0,.298,.365,.362,.727
514917,Batter,Seventh Inning,6,,,,,,,,,,,,,,,,59,53,9,15,4,2,0,2,4,11,1,0,1,.283,.339,.434,.773
514917,Batter,Second Inning,1,,,,,,,,,,,,,,,,57,52,3,15,4,0,0,6,5,10,2,2,0,.288,.351,.365,.716
514917,Batter,Fifth Inning,4,,,,,,,,,,,,,,,,68,63,8,22,2,0,1,6,5,9,2,0,0,.349,.397,.429,.826
514917,Batter,Sixth Inning,5,,,,,,,,,,,,,,,,69,67,5,18,3,0,0,6,1,8,0,0,1,.269,.290,.313,.603
514917,Batter,First Inning,0,,,,,,,,,,,,,,,,104,95,16,19,3,1,0,0,9,29,1,0,0,.200,.269,.253,.522
514917,Batter,Third Inning,2,,,,,,,,,,,,,,,,78,67,4,17,3,1,0,5,7,9,1,2,2,.254,.338,.328,.666
514917,Batter,Eighth Inning,7,,,,,,,,,,,,,,,,69,60,6,10,4,0,0,2,7,14,1,0,2,.167,.275,.233,.508
434378,Pitcher,Fourth Inning,3,,,1.35,27,,,26.2,106,22,8,4,0,2,29,0.90,,,,,,,,,,,,,,,,,
434378,Pitcher,Seventh Inning,6,,,6.39,13,,,12.2,59,13,13,9,4,5,10,1.42,,,,,,,,,,,,,,,,,
434378,Pitcher,Second Inning,1,,,1.61,28,,,28.0,105,18,5,5,1,1,37,0.68,,,,,,,,,,,,,,,,,
434378,Pitcher,Fifth Inning,4,,,0.69,26,,,26.0,94,16,2,2,2,3,23,0.73,,,,,,,,,,,,,,,,,
434378,Pitcher,Sixth Inning,5,,,1.23,22,,,22.0,78,11,3,3,2,3,18,0.64,,,,,,,,,,,,,,,,,
434378,Pitcher,First Inning,0,,,1.61,28,,,28.0,107,19,6,5,2,7,35,0.93,,,,,,,,,,,,,,,,,
434378,Pitcher,Third Inning,2,,,1.61,28,,,28.0,104,14,5,5,1,8,30,0.79,,,,,,,,,,,,,,,,,
434378,Pitcher,Eighth Inning,7,,,2.45,4,,,3.2,13,3,1,1,0,0,3,0.82,,,,,,,,,,,,,,,,,
673490,Batter,Extra Innings,9,,,,,,,,,,,,,,,,8,6,2,1,1,0,0,1,1,0,0,0,0,.167,.286,.333,.619
673490,Batter,Ninth Inning,8,,,,,,,,,,,,,,,,51,49,7,11,3,0,3,9,2,11,0,0,0,.224,.255,.469,.724
673490,Batter,Fourth Inning,3,,,,,,,,,,,,,,,,77,68,8,14,2,1,1,7,6,10,4,0,1,.206,.273,.309,.582
673490,Batter,Seventh Inning,6,,,,,,,,,,,,,,,,63,55,9,19,2,0,3,10,6,10,1,1,1,.345,.413,.545,.958
673490,Batter,Second Inning,1,,,,,,,,,,,,,,,,87,80,5,18,2,0,1,4,6,19,1,0,1,.225,.287,.288,.575
673490,Batter,Fifth Inning,4,,,,,,,,,,,,,,,,65,56,9,15,2,1,1,7,8,7,2,0,1,.268,.369,.393,.762
673490,Batter,Sixth Inning,5,,,,,,,,,,,,,,,,74,69,6,15,7,0,0,10,3,16,2,0,2,.217,.270,.319,.589
673490,Batter,First Inning,0,,,,,,,,,,,,,,,,36,29,3,8,3,0,0,3,6,7,1,0,1,.276,.417,.379,.796
673490,Batter,Third Inning,2,,,,,,,,,,,,,,,,51,45,4,7,0,0,2,5,4,10,1,0,0,.156,.220,.289,.509
673490,Batter,Eighth Inning,7,,,,,,,,,,,,,,,,70,60,5,22,7,1,0,3,9,10,0,1,0,.367,.449,.517,.966
607208,Batter,Extra Innings,9,,,,,,,,,,,,,,,,10,9,3,5,0,0,0,3,0,2,2,0,0,.556,.556,.556,1.112
607208,Batter,Ninth Inning,8,,,,,,,,,,,,,,,,36,33,4,10,1,0,3,4,2,5,1,0,0,.303,.333,.606,.939
607208,Batter,Fourth Inning,3,,,,,,,,,,,,,,,,71,66,7,20,6,0,0,10,4,10,2,0,1,.303,.352,.394,.746
607208,Batter,Seventh Inning,6,,,,,,,,,,,,,,,,86,76,13,23,3,0,2,9,9,12,6,0,0,.303,.376,.421,.797
607208,Batter,Second Inning,1,,,,,,,,,,,,,,,,31,28,4,10,3,0,1,13,1,6,0,0,0,.357,.355,.571,.926
607208,Batter,Fifth Inning,4,,,,,,,,,,,,,,,,74,69,9,18,3,0,3,12,4,14,5,1,1,.261,.311,.435,.746
607208,Batter,Sixth Inning,5,,,,,,,,,,,,,,,,77,71,14,24,9,2,3,11,5,14,1,0,1,.338,.390,.648,1.038
607208,Batter,First Inning,0,,,,,,,,,,,,,,,,161,150,21,37,7,0,4,14,11,37,4,0,0,.247,.298,.373,.671
607208,Batter,Third Inning,2,,,,,,,,,,,,,,,,99,92,16,30,2,2,5,13,5,17,5,2,0,.326,.354,.554,.908
607208,Batter,Eighth Inning,7,,,,,,,,,,,,,,,,63,58,10,17,5,0,0,11,4,14,1,0,0,.293,.333,.379,.712
657140,Pitcher,Fourth Inning,3,,,0.60,30,,,30.0,114,22,3,2,0,6,35,0.93,,,,,,,,,,,,,,,,,
657140,Pitcher,Seventh Inning,6,,,3.72,12,,,9.2,40,6,5,4,1,5,10,1.14,,,,,,,,,,,,,,,,,
657140,Pitcher,Second Inning,1,,,3.30,30,,,30.0,129,27,11,11,2,13,28,1.33,,,,,,,,,,,,,,,,,
657140,Pitcher,Fifth Inning,4,,,5.20,29,,,27.2,116,27,17,16,5,8,23,1.27,,,,,,,,,,,,,,,,,
657140,Pitcher,Sixth Inning,5,,,2.86,24,,,22.0,85,17,7,7,3,2,21,0.86,,,,,,,,,,,,,,,,,
657140,Pitcher,First Inning,0,,,3.30,30,,,30.0,123,30,11,11,1,7,30,1.23,,,,,,,,,,,,,,,,,
657140,Pitcher,Third Inning,2,,,3.60,30,,,30.0,127,27,12,12,7,11,26,1.27,,,,,,,,,,,,,,,,,
657140,Pitcher,Eighth Inning,7,,,9.00,2,,,1.0,4,0,1,1,0,1,1,1.00,,,,,,,,,,,,,,,,,
592206,Batter,Extra Innings,9,,,,,,,,,,,,,,,,4,4,1,2,1,0,0,2,0,0,1,0,0,.500,.500,.750,1.250
592206,Batter,Ninth Inning,8,,,,,,,,,,,,,,,,36,35,2,14,2,0,0,0,1,11,0,0,0,.400,.417,.457,.874
592206,Batter,Fourth Inning,3,,,,,,,,,,,,,,,,71,69,6,16,4,0,2,4,2,14,0,0,0,.232,.254,.377,.631
592206,Batter,Seventh Inning,6,,,,,,,,,,,,,,,,60,54,5,13,3,0,0,4,6,13,1,0,0,.241,.317,.296,.613
592206,Batter,Second Inning,1,,,,,,,,,,,,,,,,56,50,11,12,1,0,3,7,6,12,0,0,0,.240,.321,.440,.761
592206,Batter,Fifth Inning,4,,,,,,,,,,,,,,,,58,56,4,13,2,0,1,7,1,13,0,0,0,.232,.241,.321,.562
592206,Batter,Sixth Inning,5,,,,,,,,,,,,,,,,62,57,9,20,3,0,0,9,4,9,1,0,1,.351,.403,.404,.807
592206,Batter,First Inning,0,,,,,,,,,,,,,,,,86,78,5,21,3,0,2,13,7,20,2,0,1,.269,.337,.385,.722
592206,Batter,Third Inning,2,,,,,,,,,,,,,,,,61,59,7,11,3,0,2,8,1,17,1,1,0,.186,.197,.339,.536
592206,Batter,Eighth Inning,7,,,,,,,,,,,,,,,,64,62,6,16,5,0,3,8,1,21,1,0,1,.258,.281,.484,.765
623993,Batter,Extra Innings,9,,,,,,,,,,,,,,,,7,6,0,2,0,0,0,3,1,1,0,0,0,.333,.429,.333,.762
623993,Batter,Ninth Inning,8,,,,,,,,,,,,,,,,55,49,7,8,2,0,4,11,3,9,0,0,2,.163,.236,.449,.685
623993,Batter,Fourth Inning,3,,,,,,,,,,,,,,,,82,79,11,17,1,0,6,11,2,24,0,1,1,.215,.244,.456,.700
623993,Batter,Seventh Inning,6,,,,,,,,,,,,,,,,62,53,5,9,1,0,2,6,8,13,0,0,1,.170,.290,.302,.592
623993,Batter,Second Inning,1,,,,,,,,,,,,,,,,27,24,5,10,2,0,0,1,3,7,0,0,0,.417,.481,.500,.981
623993,Batter,Fifth Inning,4,,,,,,,,,,,,,,,,57,51,5,10,4,0,1,9,3,11,0,0,1,.196,.246,.333,.579
623993,Batter,Sixth Inning,5,,,,,,,,,,,,,,,,84,77,12,23,2,0,5,15,7,10,0,1,0,.299,.357,.519,.876
623993,Batter,First Inning,0,,,,,,,,,,,,,,,,130,113,10,25,7,0,5,12,12,26,0,0,5,.221,.323,.416,.739
623993,Batter,Third Inning,2,,,,,,,,,,,,,,,,76,65,16,24,5,0,6,12,9,6,0,0,1,.369,.447,.723,1.170
623993,Batter,Eighth Inning,7,,,,,,,,,,,,,,,,67,57,7,10,0,0,4,9,7,15,0,0,2,.175,.284,.386,.670
518876,Pitcher,Ninth Inning,8,,,0.00,1,,,0.2,4,2,0,0,0,0,2,3.00,,,,,,,,,,,,,,,,,
518876,Pitcher,Fourth Inning,3,,,3.09,32,,,32.0,128,22,11,11,2,10,25,1.00,,,,,,,,,,,,,,,,,
518876,Pitcher,Seventh Inning,6,,,2.70,15,,,13.1,52,10,4,4,3,2,12,0.90,,,,,,,,,,,,,,,,,
518876,Pitcher,Second Inning,1,,,4.64,33,,,33.0,142,35,17,17,4,17,32,1.58,,,,,,,,,,,,,,,,,
518876,Pitcher,Fifth Inning,4,,,3.52,31,,,30.2,118,22,13,12,3,6,27,0.91,,,,,,,,,,,,,,,,,
518876,Pitcher,Sixth Inning,5,,,1.16,24,,,23.1,86,15,3,3,1,3,27,0.77,,,,,,,,,,,,,,,,,
518876,Pitcher,First Inning,0,,,5.18,33,,,33.0,138,35,20,19,5,12,23,1.42,,,,,,,,,,,,,,,,,
518876,Pitcher,Third Inning,2,,,1.69,32,,,32.0,124,21,6,6,2,10,29,0.97,,,,,,,,,,,,,,,,,
518876,Pitcher,Eighth Inning,7,,,11.57,5,,,2.1,12,5,3,3,1,1,0,2.57,,,,,,,,,,,,,,,,,
542303,Batter,Extra Innings,9,,,,,,,,,,,,,,,,8,8,1,2,1,0,0,1,0,2,0,0,0,.250,.250,.375,.625
542303,Batter,Ninth Inning,8,,,,,,,,,,,,,,,,35,33,2,11,2,0,1,2,2,7,0,0,0,.333,.371,.485,.856
542303,Batter,Fourth Inning,3,,,,,,,,,,,,,,,,69,65,9,14,3,0,4,8,3,16,0,0,0,.215,.246,.446,.692
542303,Batter,Seventh Inning,6,,,,,,,,,,,,,,,,58,55,7,11,3,0,2,4,3,15,1,0,0,.200,.241,.364,.605
542303,Batter,Second Inning,1,,,,,,,,,,,,,,,,64,60,6,11,1,0,1,3,3,14,0,0,0,.183,.219,.250,.469
542303,Batter,Fifth Inning,4,,,,,,,,,,,,,,,,51,49,9,15,2,0,4,7,2,14,0,0,0,.306,.333,.592,.925
542303,Batter,Sixth Inning,5,,,,,,,,,,,,,,,,65,58,7,10,1,0,1,7,7,15,0,1,0,.172,.262,.241,.503
542303,Batter,First Inning,0,,,,,,,,,,,,,,,,52,47,3,8,2,0,2,6,3,14,0,0,2,.170,.250,.340,.590
542303,Batter,Third Inning,2,,,,,,,,,,,,,,,,48,46,7,13,3,0,4,7,1,16,0,0,0,.283,.292,.609,.901
542303,Batter,Eighth Inning,7,,,,,,,,,,,,,,,,57,49,5,11,1,0,4,11,7,9,1,0,0,.224,.316,.490,.806
519203,Batter,Extra Innings,9,,,,,,,,,,,,,,,,12,7,1,2,1,0,0,1,4,2,0,1,1,.286,.583,.429,1.012
519203,Batter,Ninth Inning,8,,,,,,,,,,,,,,,,31,25,3,6,2,0,2,3,6,7,0,0,0,.240,.387,.560,.947
519203,Batter,Fourth Inning,3,,,,,,,,,,,,,,,,58,53,8,6,0,0,3,6,5,14,0,0,0,.113,.190,.283,.473
519203,Batter,Seventh Inning,6,,,,,,,,,,,,,,,,56,47,10,12,1,0,3,10,5,13,1,1,4,.255,.375,.468,.843
519203,Batter,Second Inning,1,,,,,,,,,,,,,,,,16,14,1,1,0,0,1,1,0,6,0,0,2,.071,.188,.286,.474
519203,Batter,Fifth Inning,4,,,,,,,,,,,,,,,,53,48,9,11,0,0,5,13,3,8,0,0,2,.229,.302,.542,.844
519203,Batter,Sixth Inning,5,,,,,,,,,,,,,,,,65,58,9,16,3,0,4,7,4,8,1,0,2,.276,.338,.534,.872
519203,Batter,First Inning,0,,,,,,,,,,,,,,,,118,102,16,28,8,0,9,19,10,15,0,0,5,.275,.364,.618,.982
519203,Batter,Third Inning,2,,,,,,,,,,,,,,,,71,60,10,11,3,1,2,9,10,17,0,2,1,.183,.310,.367,.677
519203,Batter,Eighth Inning,7,,,,,,,,,,,,,,,,68,51,10,11,3,0,3,6,11,11,4,1,6,.216,.412,.451,.863
668227,Batter,Extra Innings,9,,,,,,,,,,,,,,,,11,9,1,3,1,0,0,2,2,1,0,0,0,.333,.455,.444,.899
668227,Batter,Ninth Inning,8,,,,,,,,,,,,,,,,46,41,6,14,3,0,2,6,4,8,2,1,1,.341,.413,.561,.974
668227,Batter,Fourth Inning,3,,,,,,,,,,,,,,,,74,70,9,12,4,0,3,5,3,16,4,0,1,.171,.216,.357,.573
668227,Batter,Seventh Inning,6,,,,,,,,,,,,,,,,61,55,7,14,3,0,3,10,5,10,4,1,1,.255,.328,.473,.801
668227,Batter,Second Inning,1,,,,,,,,,,,,,,,,45,40,1,10,2,0,0,2,4,10,3,2,1,.250,.333,.300,.633
668227,Batter,Fifth Inning,4,,,,,,,,,,,,,,,,70,64,12,19,6,1,3,12,3,16,3,2,2,.297,.343,.563,.906
668227,Batter,Sixth Inning,5,,,,,,,,,,,,,,,,73,68,7,17,5,1,1,9,5,22,1,2,0,.250,.301,.397,.698
668227,Batter,First Inning,0,,,,,,,,,,,,,,,,118,105,15,25,7,0,5,21,11,33,6,1,2,.238,.322,.448,.770
668227,Batter,Third Inning,2,,,,,,,,,,,,,,,,68,65,8,20,4,1,2,12,1,16,2,0,1,.308,.324,.492,.816
668227,Batter,Eighth Inning,7,,,,,,,,,,,,,,,,79,69,6,20,6,0,1,10,8,24,7,3,2,.290,.380,.420,.800
656756,Pitcher,Ninth Inning,8,,,0.00,1,,,1.0,3,0,0,0,0,0,1,0.00,,,,,,,,,,,,,,,,,
656756,Pitcher,Fourth Inning,3,,,4.91,11,,,11.0,44,11,6,6,1,2,10,1.18,,,,,,,,,,,,,,,,,
656756,Pitcher,Seventh Inning,6,,,5.40,3,,,1.2,9,3,1,1,0,1,2,2.40,,,,,,,,,,,,,,,,,
656756,Pitcher,Second Inning,1,,,5.73,11,,,11.0,45,12,7,7,2,1,12,1.18,,,,,,,,,,,,,,,,,
656756,Pitcher,Fifth Inning,4,,,2.70,10,,,10.0,40,9,3,3,1,1,10,1.00,,,,,,,,,,,,,,,,,
656756,Pitcher,Sixth Inning,5,,,3.00,8,,,6.0,23,3,2,2,1,2,5,0.83,,,,,,,,,,,,,,,,,
656756,Pitcher,First Inning,0,,,0.82,11,,,11.0,42,8,3,1,1,1,11,0.82,,,,,,,,,,,,,,,,,
656756,Pitcher,Third Inning,2,,,1.64,11,,,11.0,46,10,2,2,0,5,10,1.36,,,,,,,,,,,,,,,,,
656756,Pitcher,Eighth Inning,7,,,0.00,1,,,1.0,3,0,0,0,0,0,0,0.00,,,,,,,,,,,,,,,,,
664023,Batter,Extra Innings,9,,,,,,,,,,,,,,,,13,11,5,1,0,0,1,2,1,5,2,0,1,.091,.231,.364,.595
664023,Batter,Ninth Inning,8,,,,,,,,,,,,,,,,41,38,3,7,1,0,0,2,2,16,1,0,0,.184,.220,.211,.431
664023,Batter,Fourth Inning,3,,,,,,,,,,,,,,,,73,66,13,18,5,1,1,4,6,13,0,0,1,.273,.342,.424,.766
664023,Batter,Seventh Inning,6,,,,,,,,,,,,,,,,65,52,6,14,1,0,3,15,11,10,1,0,2,.269,.415,.462,.877
664023,Batter,Second Inning,1,,,,,,,,,,,,,,,,41,40,9,13,5,1,2,3,1,12,0,0,0,.325,.341,.650,.991
664023,Batter,Fifth Inning,4,,,,,,,,,,,,,,,,67,61,8,20,8,0,2,8,6,14,0,0,0,.328,.388,.557,.945
664023,Batter,Sixth Inning,5,,,,,,,,,,,,,,,,75,65,4,15,4,0,0,4,8,17,1,1,1,.231,.320,.292,.612
664023,Batter,First Inning,0,,,,,,,,,,,,,,,,118,106,12,36,11,0,6,21,11,32,1,3,1,.340,.407,.613,1.020
664023,Batter,Third Inning,2,,,,,,,,,,,,,,,,77,69,7,17,3,0,1,5,7,13,1,0,0,.246,.312,.333,.645
664023,Batter,Eighth Inning,7,,,,,,,,,,,,,,,,71,65,5,14,4,0,1,8,5,17,2,0,0,.215,.268,.323,.591
666201,Pitcher,Fourth Inning,3,,,1.74,31,,,31.0,121,21,6,6,0,8,25,0.94,,,,,,,,,,,,,,,,,
666201,Pitcher,Seventh Inning,6,,,3.18,12,,,11.1,46,11,4,4,3,1,8,1.06,,,,,,,,,,,,,,,,,
666201,Pitcher,Second Inning,1,,,0.29,31,,,31.0,106,12,2,1,1,3,27,0.48,,,,,,,,,,,,,,,,,
666201,Pitcher,Fifth Inning,4,,,2.90,31,,,31.0,126,27,10,10,5,3,22,0.97,,,,,,,,,,,,,,,,,
666201,Pitcher,Sixth Inning,5,,,3.67,29,,,27.0,114,24,13,11,4,9,23,1.22,,,,,,,,,,,,,,,,,
666201,Pitcher,First Inning,0,,,2.03,31,,,31.0,133,26,9,7,1,13,39,1.26,,,,,,,,,,,,,,,,,
666201,Pitcher,Third Inning,2,,,2.03,31,,,31.0,124,19,8,7,2,12,33,1.00,,,,,,,,,,,,,,,,,
666201,Pitcher,Eighth Inning,7,,,8.10,5,,,3.1,16,4,3,3,0,2,3,1.80,,,,,,,,,,,,,,,,,
615698,Pitcher,Fourth Inning,3,,,3.48,32,,,31.0,126,32,13,12,2,7,22,1.26,,,,,,,,,,,,,,,,,
615698,Pitcher,Seventh Inning,6,,,6.43,10,,,7.0,35,11,5,5,3,2,8,1.86,,,,,,,,,,,,,,,,,
615698,Pitcher,Second Inning,1,,,2.81,32,,,32.0,130,29,13,10,3,9,19,1.19,,,,,,,,,,,,,,,,,
615698,Pitcher,Fifth Inning,4,,,3.34,30,,,29.2,126,34,12,11,1,7,16,1.38,,,,,,,,,,,,,,,,,
615698,Pitcher,Sixth Inning,5,,,4.15,23,,,21.2,87,17,10,10,6,6,16,1.06,,,,,,,,,,,,,,,,,
615698,Pitcher,First Inning,0,,,1.69,32,,,32.0,122,20,7,6,1,5,23,0.78,,,,,,,,,,,,,,,,,
615698,Pitcher,Third Inning,2,,,4.50,32,,,32.0,141,35,18,16,5,11,23,1.44,,,,,,,,,,,,,,,,,
615698,Pitcher,Eighth Inning,7,,,0.00,1,,,1.0,3,0,0,0,0,0,1,0.00,,,,,,,,,,,,,,,,,
527038,Batter,Extra Innings,9,,,,,,,,,,,,,,,,7,5,2,1,0,0,0,2,1,1,0,0,0,.200,.286,.200,.486
527038,Batter,Ninth Inning,8,,,,,,,,,,,,,,,,46,41,10,16,1,0,3,12,4,9,0,0,1,.390,.457,.634,1.091
527038,Batter,Fourth Inning,3,,,,,,,,,,,,,,,,59,50,4,12,5,1,0,4,7,10,0,0,0,.240,.322,.380,.702
527038,Batter,Seventh Inning,6,,,,,,,,,,,,,,,,58,51,5,6,2,0,0,4,6,11,0,0,0,.118,.207,.157,.364
527038,Batter,Second Inning,1,,,,,,,,,,,,,,,,31,26,8,9,4,0,0,4,5,7,0,0,0,.346,.452,.500,.952
527038,Batter,Fifth Inning,4,,,,,,,,,,,,,,,,58,50,6,10,3,0,1,2,7,11,0,0,1,.200,.310,.320,.630
527038,Batter,Sixth Inning,5,,,,,,,,,,,,,,,,76,70,8,17,2,0,3,10,4,12,0,0,1,.243,.289,.400,.689
527038,Batter,First Inning,0,,,,,,,,,,,,,,,,116,103,11,20,4,0,3,11,9,24,0,0,3,.194,.276,.320,.596
527038,Batter,Third Inning,2,,,,,,,,,,,,,,,,72,62,9,14,3,0,4,11,6,7,0,0,3,.226,.319,.468,.787
527038,Batter,Eighth Inning,7,,,,,,,,,,,,,,,,79,67,9,15,4,0,5,11,10,11,0,0,2,.224,.342,.507,.849
572041,Batter,Extra Innings,9,,,,,,,,,,,,,,,,10,10,4,5,0,0,1,4,0,1,0,0,0,.500,.500,.800,1.300
572041,Batter,Ninth Inning,8,,,,,,,,,,,,,,,,42,38,5,7,0,0,2,3,4,8,1,0,0,.184,.262,.342,.604
572041,Batter,Fourth Inning,3,,,,,,,,,,,,,,,,58,55,8,15,6,0,1,5,2,14,0,0,0,.273,.293,.436,.729
572041,Batter,Seventh Inning,6,,,,,,,,,,,,,,,,48,44,3,14,4,0,0,6,4,7,1,0,0,.318,.375,.409,.784
572041,Batter,Second Inning,1,,,,,,,,,,,,,,,,67,64,11,21,5,0,3,10,2,10,1,0,0,.328,.343,.547,.890
572041,Batter,Fifth Inning,4,,,,,,,,,,,,,,,,61,57,4,10,3,0,0,1,3,11,0,0,0,.175,.213,.228,.441
572041,Batter,Sixth Inning,5,,,,,,,,,,,,,,,,68,64,6,15,5,0,1,7,4,12,0,0,0,.234,.279,.359,.638
572041,Batter,First Inning,0,,,,,,,,,,,,,,,,60,55,7,9,1,0,1,3,3,10,0,0,2,.164,.233,.236,.469
572041,Batter,Third Inning,2,,,,,,,,,,,,,,,,50,48,4,7,0,0,2,4,2,12,0,0,0,.146,.180,.271,.451
572041,Batter,Eighth Inning,7,,,,,,,,,,,,,,,,63,54,9,17,2,1,3,13,8,13,0,1,0,.315,.397,.556,.953
502054,Batter,Extra Innings,9,,,,,,,,,,,,,,,,3,3,0,1,0,0,0,1,0,2,0,0,0,.333,.333,.333,.666
502054,Batter,Ninth Inning,8,,,,,,,,,,,,,,,,14,13,2,5,2,0,0,1,1,5,0,0,0,.385,.429,.538,.967
502054,Batter,Fourth Inning,3,,,,,,,,,,,,,,,,45,41,7,10,1,0,1,1,4,5,1,0,0,.244,.311,.341,.652
502054,Batter,Seventh Inning,6,,,,,,,,,,,,,,,,23,21,4,5,0,0,2,5,1,5,0,0,1,.238,.304,.524,.828
502054,Batter,Second Inning,1,,,,,,,,,,,,,,,,10,5,1,1,0,0,0,1,2,3,0,0,2,.200,.500,.200,.700
502054,Batter,Fifth Inning,4,,,,,,,,,,,,,,,,29,26,3,6,2,0,1,5,3,8,0,0,0,.231,.310,.423,.733
502054,Batter,Sixth Inning,5,,,,,,,,,,,,,,,,46,41,8,10,2,0,2,4,5,10,0,0,0,.244,.326,.439,.765
502054,Batter,First Inning,0,,,,,,,,,,,,,,,,53,49,9,13,5,0,1,1,3,18,1,0,1,.265,.321,.429,.750
502054,Batter,Third Inning,2,,,,,,,,,,,,,,,,48,38,9,14,3,1,0,7,9,9,1,0,0,.368,.479,.500,.979
502054,Batter,Eighth Inning,7,,,,,,,,,,,,,,,,46,41,7,12,0,0,2,7,4,16,1,1,0,.293,.348,.439,.787
665742,Batter,Extra Innings,9,,,,,,,,,,,,,,,,2,1,1,0,0,0,0,0,1,0,0,0,0,.000,.500,.000,.500
665742,Batter,Ninth Inning,8,,,,,,,,,,,,,,,,17,12,1,2,1,0,0,2,4,0,0,0,0,.167,.375,.250,.625
665742,Batter,Fourth Inning,3,,,,,,,,,,,,,,,,17,13,2,3,0,0,1,2,4,1,0,0,0,.231,.412,.462,.874
665742,Batter,Seventh Inning,6,,,,,,,,,,,,,,,,25,21,5,5,1,0,2,4,4,7,0,0,0,.238,.360,.571,.931
665742,Batter,Second Inning,1,,,,,,,,,,,,,,,,5,4,0,0,0,0,0,0,1,0,0,0,0,.000,.200,.000,.200
