Season,Tm,LG,L,POS,G,GS,INN,TC,PO,A,E,DP,RF,FPCT%
2015,Corpus Christi Hooks,TEX,AA,LF,2,2,12.0,0,0,0,0,0,,.000
2015,Corpus Christi Hooks,TEX,AA,CF,7,7,52.2,11,11,0,0,0,,1.000
2015,Fresno Grizzlies,PCL,AAA,2B,51,48,412.0,185,74,111,0,23,,1.000
2015,Fresno Grizzlies,PCL,AAA,LF,3,3,27.0,6,6,0,0,0,,1.000
2015,Fresno Grizzlies,PCL,AAA,CF,20,17,153.1,48,47,1,0,0,,1.000
2016,Fresno Grizzlies,PCL,AAA,2B,39,39,337.0,174,72,100,2,22,,.989
2016,Fresno Grizzlies,PCL,AAA,LF,19,17,148.2,39,36,3,0,0,,1.000
2016,Fresno Grizzlies,PCL,AAA,CF,11,10,87.0,16,16,0,0,0,,1.000
2016,Fresno Grizzlies,PCL,AAA,DH,1,1,0.0,0,0,0,0,0,,.000
2017,Fresno Grizzlies,PCL,AAA,2B,97,96,825.2,437,189,238,10,74,,.977
2017,Fresno Grizzlies,PCL,AAA,LF,10,9,85.1,16,15,1,0,0,,1.000
2017,Fresno Grizzlies,PCL,AAA,CF,10,9,74.0,16,15,1,0,1,,1.000
2017,Fresno Grizzlies,PCL,AAA,DH,4,4,0.0,0,0,0,0,0,,.000
2018,Fresno Grizzlies,PCL,AAA,2B,25,24,209.0,90,38,52,0,10,,1.000
2018,Fresno Grizzlies,PCL,AAA,CF,14,14,117.0,28,27,0,1,0,,.964
,Fresno Grizzlies,CAL,AAA,2B,212,207,1783.2,886,373,501,12,129,,.986
,Fresno Grizzlies,CAL,AAA,LF,32,29,261.0,61,57,4,0,0,,1.000
,Fresno Grizzlies,CAL,AAA,CF,55,50,431.1,108,105,2,1,1,,.991
,Fresno Grizzlies,CAL,AAA,DH,5,5,0.0,0,0,0,0,0,,.000
,Corpus Christi Hooks,TEX,AA,2B,97,96,846.0,411,182,225,4,53,,.990
,Corpus Christi Hooks,TEX,AA,LF,5,5,37.0,6,6,0,0,0,,1.000
,Corpus Christi Hooks,TEX,AA,CF,7,7,52.2,11,11,0,0,0,,1.000
,Lancaster JetHawks,CAL,A+,2B,64,64,569.2,294,124,164,6,42,,.980
,Lancaster JetHawks,CAL,A+,DH,8,8,0.0,0,0,0,0,0,,.000
,Quad Cities River Bandits,MID,A,2B,17,17,152.0,81,25,52,4,15,,.951
,Quad Cities River Bandits,MID,A,CF,3,3,25.2,7,6,0,1,0,,.857
,Quad Cities River Bandits,MID,A,DH,7,7,0.0,0,0,0,0,0,,.000
,Tri-City ValleyCats,NYP,A(Short),2B,47,43,377.0,205,78,124,3,18,,.985
,Tri-City ValleyCats,NYP,A(Short),LF,3,2,17.0,4,4,0,0,0,,1.000
,5 Teams,,Minors,2B,437,427,3728.1,1877,782,1066,29,257,,.985
,3 Teams,,Minors,LF,40,36,315.0,71,67,4,0,0,,1.000
,3 Teams,,Minors,CF,65,60,509.2,126,122,2,2,1,,.984
,3 Teams,,Minors,DH,20,20,0.0,0,0,0,0,0,,.000
,5 Teams,,Minors,2B,437,427,3728.1,1877,782,1066,29,257,,.985
,3 Teams,,Minors,LF,40,36,315.0,71,67,4,0,0,,1.000
,3 Teams,,Minors,CF,65,60,509.2,126,122,2,2,1,,.984
,3 Teams,,Minors,DH,20,20,0.0,0,0,0,0,0,,.000
,5 Teams,,Minors,2B,437,427,3728.1,1877,782,1066,29,257,,.985
,3 Teams,,Minors,LF,40,36,315.0,71,67,4,0,0,,1.000
,3 Teams,,Minors,CF,65,60,509.2,126,122,2,2,1,,.984
Career Minors,3 Teams,,,DH,20,20,0.0,0,0,0,0,0,,.000
