Season,Tm,LG,L,POS,G,GS,INN,TC,PO,A,E,DP,RF,FPCT%
2009,Norfolk Tides,INT,AAA,SS,14,14,116.0,57,19,34,4,8,,.930
2009,Norfolk Tides,INT,AAA,DH,1,1,0.0,0,0,0,0,0,,.000
2010,2 Teams,,Minors,3B,10,9,84.0,23,3,18,2,2,,.913
2010,2 Teams,,Minors,2B,65,63,543.0,306,112,188,6,40,,.980
2010,2 Teams,,Minors,DH,4,4,0.0,0,0,0,0,0,,.000
2010,2 Teams,,Minors,SS,22,22,189.2,102,47,50,5,15,,.951
2010,Norfolk Tides,INT,AAA,2B,16,16,137.0,90,31,56,3,15,,.967
2010,Norfolk Tides,INT,AAA,3B,2,2,21.0,4,0,4,0,0,,1.000
2010,Norfolk Tides,INT,AAA,SS,1,1,8.0,9,5,4,0,0,,1.000
2010,Norfolk Tides,INT,AAA,DH,3,3,0.0,0,0,0,0,0,,.000
2010,Buffalo Bisons,INT,AAA,2B,49,47,406.0,216,81,132,3,25,,.986
2010,Buffalo Bisons,INT,AAA,3B,8,7,63.0,19,3,14,2,2,,.895
2010,Buffalo Bisons,INT,AAA,SS,21,21,181.2,93,42,46,5,15,,.946
2010,Buffalo Bisons,INT,AAA,DH,1,1,0.0,0,0,0,0,0,,.000
2010,2 Teams,,AAA,2B,65,63,543.0,306,112,188,6,40,,.980
2010,2 Teams,,AAA,3B,10,9,84.0,23,3,18,2,2,,.913
2010,2 Teams,,AAA,SS,22,22,189.2,102,47,50,5,15,,.951
2010,2 Teams,,AAA,DH,4,4,0.0,0,0,0,0,0,,.000
2011,Buffalo Bisons,INT,AAA,2B,8,8,74.0,44,20,22,2,4,,.955
2011,Buffalo Bisons,INT,AAA,3B,2,2,17.2,6,5,1,0,0,,1.000
2012,Buffalo Bisons,INT,AAA,2B,1,1,9.0,2,0,2,0,0,,1.000
2012,Buffalo Bisons,INT,AAA,SS,1,1,9.0,4,0,4,0,0,,1.000
2013,2 Teams,,Minors,SS,4,4,34.0,18,6,11,1,0,,.944
2013,3 Teams,,Minors,2B,4,4,30.0,18,11,7,0,0,,1.000
2013,GCL Mets,FCL,ROK,DH,1,1,0.0,0,0,0,0,0,,.000
2013,Brooklyn Cyclones,,A(Short),2B,1,1,9.0,5,3,2,0,0,,1.000
2013,Brooklyn Cyclones,,A(Short),SS,2,2,16.0,10,3,7,0,0,,1.000
2013,St. Lucie Mets,FSL,A(Adv),2B,1,1,3.0,1,0,1,0,0,,1.000
2013,Binghamton Mets,EAS,AA,2B,2,2,18.0,12,8,4,0,0,,1.000
2013,Binghamton Mets,EAS,AA,SS,2,2,18.0,8,3,4,1,0,,.875
2014,Rancho Cucamonga Quakes,CAL,A(Adv),3B,1,1,8.0,0,0,0,0,0,,.000
2014,Rancho Cucamonga Quakes,CAL,A(Adv),DH,1,1,0.0,0,0,0,0,0,,.000
2017,Rancho Cucamonga Quakes,CAL,A(Adv),3B,1,1,5.0,1,0,1,0,0,,1.000
2018,Rancho Cucamonga Quakes,CAL,A(Adv),3B,1,1,7.0,2,1,1,0,0,,1.000
2018,Rancho Cucamonga Quakes,CAL,A(Adv),DH,1,1,0.0,0,0,0,0,0,,.000
,2 Teams,,ROK,DH,7,6,0.0,0,0,0,0,0,,.000
,Billings Mustangs,,ROK,1B,1,0,1.0,1,1,0,0,0,,1.000
,Billings Mustangs,,ROK,2B,37,35,309.2,176,71,99,6,26,,.966
,Billings Mustangs,,ROK,3B,7,6,43.0,14,4,9,1,1,,.929
,Billings Mustangs,,ROK,SS,7,6,57.1,34,11,22,1,3,,.971
,Billings Mustangs,,ROK,LF,4,3,20.0,1,1,0,0,0,,1.000
,Billings Mustangs,,ROK,RF,4,3,27.0,10,10,0,0,0,,1.000
,2 Teams,,AAA,2B,154,150,1302.0,707,262,424,21,97,,.970
,2 Teams,,AAA,3B,27,24,216.2,67,18,43,6,6,,.910
,2 Teams,,AAA,SS,37,37,314.2,163,66,88,9,23,,.945
,2 Teams,,AAA,DH,5,5,0.0,0,0,0,0,0,,.000
,2 Teams,,AA,2B,75,75,631.0,328,150,170,8,47,,.976
,Chattanooga Lookouts,SOU,AA,3B,2,2,18.0,9,3,6,0,0,,1.000
,Chattanooga Lookouts,SOU,AA,DH,1,1,0.0,0,0,0,0,0,,.000
,Binghamton Rumble Ponies,EAS,AA,SS,2,2,18.0,8,3,4,1,0,,.875
,2 Teams,,A+,2B,35,34,297.1,144,57,86,1,22,,.993
,Rancho Cucamonga Quakes,CAL,A+,3B,3,3,20.0,3,1,2,0,0,,1.000
,2 Teams,,A+,DH,7,7,0.0,0,0,0,0,0,,.000
,Dayton Dragons,MID,A,2B,98,97,832.2,440,163,265,12,63,,.973
,Dayton Dragons,MID,A,3B,1,1,8.1,1,0,1,0,0,,1.000
,Dayton Dragons,MID,A,SS,10,10,81.2,51,18,31,2,6,,.961
,Dayton Dragons,MID,A,DH,9,9,0.0,0,0,0,0,0,,.000
,Brooklyn Cyclones,SAL,A(Short),2B,1,1,9.0,5,3,2,0,0,,1.000
,Brooklyn Cyclones,SAL,A(Short),SS,2,2,16.0,10,3,7,0,0,,1.000
,1 Teams,,Minors,1B,1,0,1.0,1,1,0,0,0,,1.000
,3 Teams,,Minors,2B,136,133,1151.1,621,237,366,18,89,,.971
,4 Teams,,Minors,3B,13,12,89.1,27,8,18,1,1,,.963
,4 Teams,,Minors,SS,21,20,173.0,103,35,64,4,9,,.961
,1 Teams,,Minors,LF,4,3,20.0,1,1,0,0,0,,1.000
,1 Teams,,Minors,RF,4,3,27.0,10,10,0,0,0,,1.000
Career Minors,2 Teams,,,DH,10,10,0.0,0,0,0,0,0,,.000
