Season,Tm,LG,L,POS,G,GS,INN,TC,PO,A,E,DP,RF,FPCT%
2016,Binghamton Mets,EAS,AA,2B,2,2,20.0,15,5,10,0,2,,1.000
2016,Binghamton Mets,EAS,AA,3B,1,1,9.0,1,0,1,0,0,,1.000
2017,2 Teams,,Minors,3B,5,5,38.0,15,4,9,2,0,,.867
2017,2 Teams,,Minors,2B,35,33,280.0,136,51,79,6,20,,.956
2017,St. Lucie Mets,FSL,A(Adv),1B,1,1,8.0,9,8,1,0,2,,1.000
2017,St. Lucie Mets,FSL,A(Adv),2B,18,17,138.1,69,31,34,4,9,,.942
2017,St. Lucie Mets,FSL,A(Adv),3B,4,4,31.0,12,2,8,2,0,,.833
2017,St. Lucie Mets,FSL,A(Adv),LF,1,1,9.1,4,4,0,0,0,,1.000
2017,St. Lucie Mets,FSL,A(Adv),RF,2,2,18.0,4,4,0,0,0,,1.000
2017,St. Lucie Mets,FSL,A(Adv),DH,4,4,0.0,0,0,0,0,0,,.000
2017,Las Vegas 51s,PCL,AAA,2B,17,16,141.2,67,20,45,2,11,,.970
2017,Las Vegas 51s,PCL,AAA,3B,1,1,7.0,3,2,1,0,0,,1.000
2018,2 Teams,,Minors,2B,71,69,587.0,302,115,177,10,39,,.967
2018,2 Teams,,Minors,3B,12,12,93.0,27,7,17,3,3,,.889
2018,Binghamton Rumble Ponies,EAS,AA,2B,47,45,383.0,203,68,128,7,25,,.966
2018,Binghamton Rumble Ponies,EAS,AA,3B,9,9,67.0,19,3,13,3,2,,.842
2018,Binghamton Rumble Ponies,EAS,AA,SS,3,2,17.2,7,4,3,0,0,,1.000
2018,Las Vegas 51s,PCL,AAA,2B,24,24,204.0,99,47,49,3,14,,.970
2018,Las Vegas 51s,PCL,AAA,3B,3,3,26.0,8,4,4,0,1,,1.000
2018,Las Vegas 51s,PCL,AAA,LF,2,2,17.0,5,5,0,0,0,,1.000
2018,Las Vegas 51s,PCL,AAA,DH,2,2,0.0,0,0,0,0,0,,.000
2019,2 Teams,,Minors,RF,2,2,5.0,1,1,0,0,0,,1.000
2019,Brooklyn Cyclones,NYP,A(Short),3B,1,0,3.0,2,0,2,0,0,,1.000
2019,Brooklyn Cyclones,NYP,A(Short),RF,1,1,4.0,1,1,0,0,0,,1.000
2019,Syracuse Mets,INT,AAA,RF,1,1,1.0,0,0,0,0,0,,.000
2021,2 Teams,,Minors,2B,5,5,32.0,14,7,7,0,3,,1.000
2021,Brooklyn Cyclones,SAL,A+,2B,1,1,5.0,2,1,1,0,0,,1.000
2021,Syracuse Mets,INT,AAA,2B,4,4,27.0,12,6,6,0,3,,1.000
,Kingsport Axmen,APP,ROK,2B,45,43,377.1,222,89,128,5,25,,.977
,Kingsport Axmen,APP,ROK,CF,1,0,2.0,0,0,0,0,0,,.000
,2 Teams,,AAA,2B,45,44,372.2,178,73,100,5,28,,.972
,Las Vegas Aviators,PCL,AAA,3B,4,4,33.0,11,6,5,0,1,,1.000
,Las Vegas Aviators,PCL,AAA,LF,2,2,17.0,5,5,0,0,0,,1.000
,Las Vegas Aviators,PCL,AAA,DH,2,2,0.0,0,0,0,0,0,,.000
,Syracuse Mets,INT,AAA,RF,1,1,1.0,0,0,0,0,0,,.000
,Binghamton Rumble Ponies,EAS,AA,2B,50,48,412.0,219,73,139,7,27,,.968
,Binghamton Rumble Ponies,EAS,AA,3B,11,11,88.0,23,6,14,3,2,,.870
,Binghamton Rumble Ponies,EAS,AA,SS,4,3,26.2,14,7,7,0,2,,1.000
,2 Teams,,A+,2B,78,76,646.1,355,136,209,10,46,,.972
,St. Lucie Mets,FSL,A+,1B,3,1,17.0,19,18,1,0,2,,1.000
,St. Lucie Mets,FSL,A+,3B,79,75,660.0,190,54,127,9,6,,.953
,St. Lucie Mets,FSL,A+,SS,33,33,276.1,150,49,95,6,14,,.960
,St. Lucie Mets,FSL,A+,LF,1,1,9.1,4,4,0,0,0,,1.000
,St. Lucie Mets,FSL,A+,CF,2,0,10.0,2,1,1,0,1,,1.000
,St. Lucie Mets,FSL,A+,RF,2,2,18.0,4,4,0,0,0,,1.000
,St. Lucie Mets,FSL,A+,DH,13,13,0.0,0,0,0,0,0,,.000
,Savannah Sand Gnats,SAL,A,3B,57,57,496.1,157,33,117,7,9,,.955
,Savannah Sand Gnats,SAL,A,DH,2,2,0.0,0,0,0,0,0,,.000
,Brooklyn Cyclones,SAL,A(Short),3B,1,0,3.0,2,0,2,0,0,,1.000
,Brooklyn Cyclones,SAL,A(Short),RF,1,1,4.0,1,1,0,0,0,,1.000
,1 Teams,,Minors,1B,3,1,17.0,19,18,1,0,2,,1.000
,2 Teams,,Minors,2B,95,91,789.1,441,162,267,12,52,,.973
,5 Teams,,Minors,3B,152,147,1280.1,383,99,265,19,18,,.950
,2 Teams,,Minors,SS,37,36,303.0,164,56,102,6,16,,.963
,2 Teams,,Minors,LF,3,3,26.1,9,9,0,0,0,,1.000
,2 Teams,,Minors,CF,3,0,12.0,2,1,1,0,1,,1.000
,3 Teams,,Minors,RF,4,4,23.0,5,5,0,0,0,,1.000
Career Minors,3 Teams,,,DH,17,17,0.0,0,0,0,0,0,,.000
