Season,Tm,LG,L,POS,G,GS,INN,TC,PO,A,E,DP,RF,FPCT%
,2 Teams,,AAA,LF,72,71,615.1,107,98,7,2,2,,.981
,2 Teams,,AAA,RF,114,113,968.0,219,211,8,0,3,,1.000
,2 Teams,,AAA,DH,26,25,0.0,0,0,0,0,0,,.000
,Fresno Grizzlies,CAL,AAA,CF,4,2,26.0,6,5,1,0,0,,1.000
,Corpus Christi Hooks,TEX,AA,LF,10,10,86.0,21,20,0,1,0,,.952
,Corpus Christi Hooks,TEX,AA,CF,37,37,317.2,79,78,1,0,1,,1.000
,Corpus Christi Hooks,TEX,AA,RF,18,18,150.2,35,32,3,0,0,,1.000
,Corpus Christi Hooks,TEX,AA,DH,7,7,0.0,0,0,0,0,0,,.000
,2 Teams,,A+,LF,13,13,106.0,22,21,1,0,0,,1.000
,2 Teams,,A+,CF,20,20,166.0,45,41,3,1,1,,.978
,2 Teams,,A+,RF,25,25,217.0,44,41,2,1,0,,.977
,2 Teams,,A+,DH,6,6,0.0,0,0,0,0,0,,.000
,Quad Cities River Bandits,MID,A,LF,17,17,155.0,29,27,2,0,0,,1.000
,Quad Cities River Bandits,MID,A,CF,61,61,522.0,131,123,7,1,0,,.992
,Quad Cities River Bandits,MID,A,RF,14,14,113.0,23,20,1,2,0,,.913
,Quad Cities River Bandits,MID,A,DH,9,9,0.0,0,0,0,0,0,,.000
,1 Teams,,Minors,1B,11,9,81.0,72,67,5,0,8,,1.000
,2 Teams,,Minors,LF,27,27,241.0,50,47,2,1,0,,.980
,3 Teams,,Minors,CF,102,100,865.2,216,206,9,1,1,,.995
,2 Teams,,Minors,RF,32,32,263.2,58,52,4,2,0,,.966
,2 Teams,,Minors,DH,16,16,0.0,0,0,0,0,0,,.000
,1 Teams,,Minors,1B,11,9,81.0,72,67,5,0,8,,1.000
,2 Teams,,Minors,LF,27,27,241.0,50,47,2,1,0,,.980
,3 Teams,,Minors,CF,102,100,865.2,216,206,9,1,1,,.995
,2 Teams,,Minors,RF,32,32,263.2,58,52,4,2,0,,.966
,2 Teams,,Minors,DH,16,16,0.0,0,0,0,0,0,,.000
,1 Teams,,Minors,1B,11,9,81.0,72,67,5,0,8,,1.000
,2 Teams,,Minors,LF,27,27,241.0,50,47,2,1,0,,.980
,3 Teams,,Minors,CF,102,100,865.2,216,206,9,1,1,,.995
,2 Teams,,Minors,RF,32,32,263.2,58,52,4,2,0,,.966
Career Minors,2 Teams,,,DH,16,16,0.0,0,0,0,0,0,,.000
