Season,Tm,LG,L,POS,G,GS,INN,TC,PO,A,E,DP,RF,FPCT%
,Tri-City ValleyCats,NYP,A(Short),DH,29,28,0.0,0,0,0,0,0,,.000
,2 Teams,,Minors,1B,2,2,18.0,22,19,2,1,1,,.955
,3 Teams,,Minors,LF,119,118,1015.0,218,203,10,5,3,,.977
,4 Teams,,Minors,RF,100,100,876.2,183,166,10,7,0,,.962
,5 Teams,,Minors,DH,84,83,0.0,0,0,0,0,0,,.000
,2 Teams,,Minors,1B,2,2,18.0,22,19,2,1,1,,.955
,3 Teams,,Minors,LF,119,118,1015.0,218,203,10,5,3,,.977
,4 Teams,,Minors,RF,100,100,876.2,183,166,10,7,0,,.962
,5 Teams,,Minors,DH,84,83,0.0,0,0,0,0,0,,.000
,2 Teams,,Minors,1B,2,2,18.0,22,19,2,1,1,,.955
,3 Teams,,Minors,LF,119,118,1015.0,218,203,10,5,3,,.977
,4 Teams,,Minors,RF,100,100,876.2,183,166,10,7,0,,.962
Career Minors,5 Teams,,,DH,84,83,0.0,0,0,0,0,0,,.000
