Season,Tm,LG,L,POS,G,GS,INN,TC,PO,A,E,DP,RF,FPCT%
,Bradenton Marauders,FSL,A+,RF,2,2,13.0,4,4,0,0,0,,1.000
,Bradenton Marauders,FSL,A+,DH,6,6,0.0,0,0,0,0,0,,.000
,Charleston Dirty Birds,ALPB,A,CF,36,35,314.1,83,77,2,4,0,,.952
,Charleston Dirty Birds,ALPB,A,RF,19,19,161.1,57,51,3,3,0,,.947
,State College Spikes,,A(Short),DH,1,1,0.0,0,0,0,0,0,,.000
,3 Teams,,Minors,LF,69,62,521.0,105,95,7,3,2,,.971
,2 Teams,,Minors,CF,165,164,1425.0,417,385,20,12,4,,.971
,3 Teams,,Minors,RF,26,26,224.1,74,68,3,3,0,,.959
,2 Teams,,Minors,DH,7,7,0.0,0,0,0,0,0,,.000
,3 Teams,,Minors,LF,69,62,521.0,105,95,7,3,2,,.971
,2 Teams,,Minors,CF,165,164,1425.0,417,385,20,12,4,,.971
,3 Teams,,Minors,RF,26,26,224.1,74,68,3,3,0,,.959
Career Minors,2 Teams,,,DH,7,7,0.0,0,0,0,0,0,,.000
