Year,Pitch Type,Team,RV/100,Run Value,Pitches,%,PA,BA,SLG,wOBA,Whiff%,K%,PutAway %,xBA,xSLG,xwOBA,Hard Hit %
2020,4-Seamer,,-0.8,-1,157,27.5,39,.147,.471,.316,23.9,25.6,21.7,.162,.420,.299,54.2
2020,Slider,,0.4,0,100,17.5,28,.192,.462,.334,39.6,21.4,18.2,.214,.476,.318,30.0
2020,Changeup,,0.8,1,97,17.0,21,.250,.313,.403,34.9,14.3,9.1,.325,.389,.381,28.6
2020,Sinker,,2.6,2,82,14.4,27,.160,.440,.346,10.3,18.5,27.8,.234,.555,.354,45.0
2020,Curveball,,-1.4,-1,75,13.2,7,.000,.000,.200,50.0,57.1,23.5,.020,.020,.217,0.0
2020,Cutter,,-1.3,-1,51,8.9,14,.077,.308,.257,40.0,42.9,37.5,.225,.496,.326,28.6
2020,Splitter,,-3.9,0,8,1.4,3,.000,.000,.000,75.0,100.0,50.0,--,--,.000,--
2019,4-Seamer,,-1.6,-11,714,35.3,162,.209,.466,.305,31.3,35.8,27.0,.208,.457,.296,51.6
2019,Slider,,-0.4,-2,429,21.2,110,.200,.457,.301,40.2,36.4,23.0,.193,.358,.249,26.2
2019,Curveball,,-2.8,-8,291,14.4,52,.043,.106,.140,46.3,51.9,29.3,.099,.190,.175,30.0
2019,Sinker,,0.3,1,286,14.1,75,.267,.550,.396,11.6,18.7,21.5,.294,.605,.421,35.4
2019,Changeup,,3.1,5,159,7.9,53,.298,.617,.420,20.7,24.5,20.3,.229,.419,.320,41.2
2019,Cutter,,5.7,7,125,6.2,36,.300,.867,.494,13.3,5.6,7.1,.379,.927,.541,41.4
2019,Splitter,,14.2,2,12,0.6,4,.667,1.667,.900,40.0,0.0,0.0,.451,.725,.543,33.3
2019,N/A,,10.3,0,4,0.2,1,--,--,.700,--,0.0,--,--,--,.700,--
2019,Knuckleball,,12.1,0,1,0.0,,--,--,--,--,--,--,--,--,--,--
2018,4-Seamer,,-0.1,-1,568,33.1,133,.227,.471,.344,29.2,24.8,20.9,.243,.535,.361,52.9
2018,Sinker,,-0.1,0,345,20.1,84,.263,.408,.333,18.5,13.1,14.7,.273,.401,.318,37.3
2018,Slider,,1.2,4,318,18.5,94,.242,.571,.359,34.3,26.6,19.2,.245,.492,.324,37.9
2018,Curveball,,0.1,0,204,11.9,45,.262,.429,.342,47.1,40.0,23.4,.178,.283,.233,41.7
2018,Changeup,,-0.4,-1,158,9.2,52,.146,.438,.277,35.9,30.8,31.4,.167,.364,.259,27.3
2018,Cutter,,6.6,7,102,5.9,25,.476,1.048,.618,25.0,20.0,19.2,.336,.747,.466,70.6
2018,Splitter,,8.3,1,18,1.0,5,.400,.400,.360,30.0,20.0,11.1,.360,.437,.343,75.0
2017,4-Seamer,,0.0,0,548,29.5,124,.252,.513,.344,32.2,37.1,29.1,.256,.615,.385,50.0
2017,Sinker,,-1.1,-5,443,23.9,111,.198,.386,.287,27.5,24.3,22.5,.209,.321,.269,33.8
2017,Slider,,-1.1,-4,323,17.4,100,.209,.341,.295,40.8,25.0,23.1,.216,.369,.286,25.8
2017,Curveball,,1.9,5,256,13.8,73,.261,.594,.399,32.2,37.0,30.3,.205,.382,.271,28.6
2017,Changeup,,2.7,4,133,7.2,29,.345,.724,.448,30.6,13.8,9.5,.290,.608,.373,28.0
2017,Cutter,,-4.5,-5,113,6.1,35,.147,.265,.216,36.5,25.7,33.3,.209,.324,.239,24.0
2017,Splitter,,4.6,1,21,1.1,3,.333,1.333,.667,33.3,33.3,20.0,.365,.503,.372,50.0
2017,Knuckleball,,11.6,1,8,0.4,2,.500,2.000,1.000,25.0,50.0,50.0,.310,1.023,.531,100.0
