Season,Tm,LG,L,POS,G,GS,INN,TC,PO,A,E,DP,RF,FPCT%
2013,Northwest Arkansas Naturals,TEX,AA,CF,1,0,8.0,4,4,0,0,0,,1.000
2013,Northwest Arkansas Naturals,TEX,AA,RF,20,19,168.0,42,39,3,0,2,,1.000
2013,Northwest Arkansas Naturals,TEX,AA,DH,1,0,0.0,0,0,0,0,0,,.000
2014,2 Teams,,Minors,2B,16,15,125.0,60,26,29,5,10,,.917
2014,2 Teams,,Minors,LF,77,74,663.1,147,136,10,1,0,,.993
2014,2 Teams,,Minors,2B,16,15,125.0,60,26,29,5,10,,.917
2014,2 Teams,,Minors,LF,77,74,663.1,147,136,10,1,0,,.993
2014,2 Teams,,Minors,2B,16,15,125.0,60,26,29,5,10,,.917
2014,2 Teams,,Minors,LF,77,74,663.1,147,136,10,1,0,,.993
2014,Northwest Arkansas Naturals,TEX,AA,2B,14,13,112.0,53,23,26,4,8,,.925
2014,Northwest Arkansas Naturals,TEX,AA,SS,9,8,75.0,45,21,23,1,6,,.978
2014,Northwest Arkansas Naturals,TEX,AA,LF,21,20,175.0,43,39,4,0,0,,1.000
2014,Northwest Arkansas Naturals,TEX,AA,DH,2,1,0.0,0,0,0,0,0,,.000
2014,Omaha Storm Chasers,PCL,AAA,2B,2,2,13.0,7,3,3,1,2,,.857
2014,Omaha Storm Chasers,PCL,AAA,LF,56,54,488.1,104,97,6,1,0,,.990
2014,Omaha Storm Chasers,PCL,AAA,CF,1,1,8.2,3,3,0,0,0,,1.000
2014,Omaha Storm Chasers,PCL,AAA,RF,17,16,141.0,28,27,1,0,0,,1.000
2015,Omaha Storm Chasers,PCL,AAA,1B,14,12,99.0,92,82,10,0,11,,1.000
2015,Omaha Storm Chasers,PCL,AAA,2B,57,56,478.2,249,96,148,5,36,,.980
2015,Omaha Storm Chasers,PCL,AAA,3B,15,14,113.1,36,18,15,3,2,,.917
2015,Omaha Storm Chasers,PCL,AAA,SS,4,3,32.0,13,5,7,1,1,,.923
2015,Omaha Storm Chasers,PCL,AAA,LF,39,35,323.0,82,76,4,2,1,,.976
2015,Omaha Storm Chasers,PCL,AAA,CF,1,0,3.0,1,1,0,0,0,,1.000
2015,Omaha Storm Chasers,PCL,AAA,RF,9,9,70.2,21,20,1,0,0,,1.000
2015,Omaha Storm Chasers,PCL,AAA,DH,3,3,0.0,0,0,0,0,0,,.000
2016,Omaha Storm Chasers,PCL,AAA,1B,9,5,51.2,40,40,0,0,2,,1.000
2016,Omaha Storm Chasers,PCL,AAA,2B,40,39,346.2,196,87,106,3,28,,.985
2016,Omaha Storm Chasers,PCL,AAA,3B,4,3,27.0,4,1,3,0,0,,1.000
2016,Omaha Storm Chasers,PCL,AAA,LF,9,7,62.1,17,14,1,2,0,,.882
2016,Omaha Storm Chasers,PCL,AAA,CF,3,2,17.0,5,5,0,0,0,,1.000
2016,Omaha Storm Chasers,PCL,AAA,RF,6,6,53.0,8,8,0,0,0,,1.000
2016,Omaha Storm Chasers,PCL,AAA,DH,4,4,0.0,0,0,0,0,0,,.000
2017,Omaha Storm Chasers,PCL,AAA,2B,6,6,48.2,24,10,14,0,1,,1.000
2017,Omaha Storm Chasers,PCL,AAA,3B,1,1,8.0,1,0,1,0,0,,1.000
2017,Omaha Storm Chasers,PCL,AAA,LF,1,1,9.0,2,2,0,0,0,,1.000
2017,Omaha Storm Chasers,PCL,AAA,RF,1,1,9.0,0,0,0,0,0,,.000
,Omaha Storm Chasers,INT,AAA,1B,23,17,150.2,132,122,10,0,13,,1.000
,Omaha Storm Chasers,INT,AAA,2B,105,103,887.0,476,196,271,9,67,,.981
,Omaha Storm Chasers,INT,AAA,3B,20,18,148.1,41,19,19,3,2,,.927
,Omaha Storm Chasers,INT,AAA,SS,4,3,32.0,13,5,7,1,1,,.923
,Omaha Storm Chasers,INT,AAA,LF,105,97,882.2,205,189,11,5,1,,.976
,Omaha Storm Chasers,INT,AAA,CF,5,3,28.2,9,9,0,0,0,,1.000
,Omaha Storm Chasers,INT,AAA,RF,33,32,273.2,57,55,2,0,0,,1.000
,Omaha Storm Chasers,INT,AAA,DH,7,7,0.0,0,0,0,0,0,,.000
,Northwest Arkansas Naturals,TEX,AA,P,1,0,1.0,0,0,0,0,0,,.000
,Northwest Arkansas Naturals,TEX,AA,1B,4,4,31.0,26,24,0,2,3,,.923
,Northwest Arkansas Naturals,TEX,AA,2B,70,66,591.0,313,123,180,10,44,,.968
,Northwest Arkansas Naturals,TEX,AA,3B,1,1,8.0,2,1,1,0,0,,1.000
,Northwest Arkansas Naturals,TEX,AA,SS,9,8,75.0,45,21,23,1,6,,.978
,Northwest Arkansas Naturals,TEX,AA,LF,60,56,482.2,131,122,8,1,1,,.992
,Northwest Arkansas Naturals,TEX,AA,CF,1,0,8.0,4,4,0,0,0,,1.000
,Northwest Arkansas Naturals,TEX,AA,RF,20,19,168.0,42,39,3,0,2,,1.000
,Northwest Arkansas Naturals,TEX,AA,DH,3,1,0.0,0,0,0,0,0,,.000
,Wilmington Blue Rocks,SAL,A+,2B,91,90,747.0,389,159,222,8,51,,.979
,Wilmington Blue Rocks,SAL,A+,LF,83,81,695.2,142,132,6,4,0,,.972
,Wilmington Blue Rocks,SAL,A+,CF,47,44,389.2,123,115,7,1,2,,.992
,Wilmington Blue Rocks,SAL,A+,DH,10,9,0.0,0,0,0,0,0,,.000
,Burlington Bees,MID,A,LF,1,1,7.0,0,0,0,0,0,,.000
,Burlington Bees,MID,A,CF,32,28,246.2,86,81,5,0,0,,1.000
,Burlington Bees,MID,A,RF,18,18,143.0,30,25,4,1,1,,.967
,1 Teams,,Minors,P,1,0,1.0,0,0,0,0,0,,.000
,2 Teams,,Minors,1B,27,21,181.2,158,146,10,2,16,,.987
,3 Teams,,Minors,2B,266,259,2225.0,1178,478,673,27,162,,.977
,2 Teams,,Minors,3B,21,19,156.1,43,20,20,3,2,,.930
,2 Teams,,Minors,SS,13,11,107.0,58,26,30,2,7,,.966
,4 Teams,,Minors,LF,249,235,2068.0,478,443,25,10,2,,.979
,4 Teams,,Minors,CF,85,75,673.0,222,209,12,1,2,,.995
,3 Teams,,Minors,RF,71,69,584.2,129,119,9,1,3,,.992
,3 Teams,,Minors,DH,20,17,0.0,0,0,0,0,0,,.000
,1 Teams,,Minors,P,1,0,1.0,0,0,0,0,0,,.000
,2 Teams,,Minors,1B,27,21,181.2,158,146,10,2,16,,.987
,3 Teams,,Minors,2B,266,259,2225.0,1178,478,673,27,162,,.977
,2 Teams,,Minors,3B,21,19,156.1,43,20,20,3,2,,.930
,2 Teams,,Minors,SS,13,11,107.0,58,26,30,2,7,,.966
,4 Teams,,Minors,LF,249,235,2068.0,478,443,25,10,2,,.979
,4 Teams,,Minors,CF,85,75,673.0,222,209,12,1,2,,.995
,3 Teams,,Minors,RF,71,69,584.2,129,119,9,1,3,,.992
,3 Teams,,Minors,DH,20,17,0.0,0,0,0,0,0,,.000
,1 Teams,,Minors,P,1,0,1.0,0,0,0,0,0,,.000
,2 Teams,,Minors,1B,27,21,181.2,158,146,10,2,16,,.987
,3 Teams,,Minors,2B,266,259,2225.0,1178,478,673,27,162,,.977
,2 Teams,,Minors,3B,21,19,156.1,43,20,20,3,2,,.930
,2 Teams,,Minors,SS,13,11,107.0,58,26,30,2,7,,.966
,4 Teams,,Minors,LF,249,235,2068.0,478,443,25,10,2,,.979
,4 Teams,,Minors,CF,85,75,673.0,222,209,12,1,2,,.995
,3 Teams,,Minors,RF,71,69,584.2,129,119,9,1,3,,.992
Career Minors,3 Teams,,,DH,20,17,0.0,0,0,0,0,0,,.000
