Season,Tm,LG,L,POS,G,GS,INN,TC,PO,A,E,DP,RF,FPCT%
2017,2 Teams,,Minors,LF,38,34,305.1,78,76,2,0,0,,1.000
2017,2 Teams,,Minors,CF,15,14,127.0,38,36,1,1,1,,.974
2017,Bowie Baysox,EAS,AA,LF,2,2,15.0,3,3,0,0,0,,1.000
2017,Bowie Baysox,EAS,AA,CF,4,4,39.0,11,10,0,1,0,,.909
2017,Bowie Baysox,EAS,AA,RF,12,11,108.1,27,26,1,0,0,,1.000
2017,Bowie Baysox,EAS,AA,DH,2,2,0.0,0,0,0,0,0,,.000
2017,Norfolk Tides,INT,AAA,LF,36,32,290.1,75,73,2,0,0,,1.000
2017,Norfolk Tides,INT,AAA,CF,11,10,88.0,27,26,1,0,1,,1.000
2017,Norfolk Tides,INT,AAA,RF,30,27,237.1,64,60,3,1,0,,.984
2017,Norfolk Tides,INT,AAA,DH,5,3,0.0,0,0,0,0,0,,.000
2018,2 Teams,,Minors,DH,4,4,0.0,0,0,0,0,0,,.000
2018,2 Teams,,Minors,LF,64,61,532.2,150,145,4,1,0,,.993
2018,2 Teams,,Minors,CF,40,39,333.2,118,113,1,4,1,,.966
2018,2 Teams,,Minors,RF,15,14,123.0,48,47,1,0,0,,1.000
2018,Bowie Baysox,EAS,AA,LF,14,14,133.2,32,32,0,0,0,,1.000
2018,Bowie Baysox,EAS,AA,CF,4,4,37.0,14,13,0,1,0,,.929
2018,Bowie Baysox,EAS,AA,RF,7,7,58.0,25,25,0,0,0,,1.000
2018,Bowie Baysox,EAS,AA,DH,2,2,0.0,0,0,0,0,0,,.000
2018,Norfolk Tides,INT,AAA,LF,50,47,399.0,118,113,4,1,0,,.992
2018,Norfolk Tides,INT,AAA,CF,36,35,296.2,104,100,1,3,1,,.971
2018,Norfolk Tides,INT,AAA,RF,8,7,65.0,23,22,1,0,0,,1.000
2018,Norfolk Tides,INT,AAA,DH,2,2,0.0,0,0,0,0,0,,.000
2019,Sacramento River Cats,PCL,AAA,LF,8,6,53.0,10,10,0,0,0,,1.000
2019,Sacramento River Cats,PCL,AAA,CF,21,20,179.2,46,46,0,0,0,,1.000
2019,Sacramento River Cats,PCL,AAA,RF,7,6,57.2,15,15,0,0,0,,1.000
2019,Sacramento River Cats,PCL,AAA,DH,2,2,0.0,0,0,0,0,0,,.000
,2 Teams,,AAA,LF,121,112,988.1,257,244,10,3,0,,.988
,2 Teams,,AAA,CF,110,106,927.0,277,265,7,5,2,,.982
,2 Teams,,AAA,RF,62,56,503.1,141,132,6,3,0,,.979
,2 Teams,,AAA,DH,14,12,0.0,0,0,0,0,0,,.000
,Bowie Baysox,EAS,AA,LF,76,75,657.0,131,116,9,6,1,,.954
,Bowie Baysox,EAS,AA,CF,80,79,718.2,217,208,2,7,1,,.968
,Bowie Baysox,EAS,AA,RF,88,83,741.0,194,184,6,4,0,,.979
,Bowie Baysox,EAS,AA,DH,8,8,0.0,0,0,0,0,0,,.000
,Frederick Keys,,A+,LF,14,13,109.0,20,19,1,0,0,,1.000
,Frederick Keys,,A+,CF,3,3,26.0,8,8,0,0,0,,1.000
,Frederick Keys,,A+,RF,9,7,70.1,14,14,0,0,0,,1.000
,Delmarva Shorebirds,CAR,A,LF,1,0,6.1,0,0,0,0,0,,.000
,Delmarva Shorebirds,CAR,A,CF,6,6,52.0,18,15,3,0,1,,1.000
,Delmarva Shorebirds,CAR,A,RF,54,54,447.0,102,89,10,3,1,,.971
,Delmarva Shorebirds,CAR,A,DH,3,3,0.0,0,0,0,0,0,,.000
,Aberdeen IronBirds,SAL,A(Short),LF,11,9,91.1,22,21,1,0,0,,1.000
,Aberdeen IronBirds,SAL,A(Short),CF,34,30,273.0,79,74,5,0,2,,1.000
,Aberdeen IronBirds,SAL,A(Short),RF,14,13,104.2,21,20,1,0,0,,1.000
,Aberdeen IronBirds,SAL,A(Short),DH,1,1,0.0,0,0,0,0,0,,.000
,4 Teams,,Minors,LF,102,97,863.2,173,156,11,6,1,,.965
,4 Teams,,Minors,CF,123,118,1069.2,322,305,10,7,4,,.978
,4 Teams,,Minors,RF,165,157,1363.0,331,307,17,7,1,,.979
Career Minors,3 Teams,,,DH,12,12,0.0,0,0,0,0,0,,.000
